MONAGHAN ROWANTREE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH6692034024,Long,-6.9739535,Lat,54.250826,Elevation,240,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,1.18,2.14,1.76,4.43,2.64,1.59,1.35,2.03,2.58,2.29,3.38,2.45,4.89,2.7,1.83,3.54,1.15,2.31,2.61,2.89,1.31,3.22,3.53,1.44,3.13,2.73,1.18,2.02,3.19,3.48,3.54,3.79,2.88,3.71,2.7,6.91,4.52,6.34,1.92,4.48,,,,,,,,,,
February,,0.15,1.25,2.69,4.11,0.44,1.77,2.22,2.94,2.45,2.03,1.29,2.83,2.46,2.86,1.82,1.7,1.75,1.74,1.41,3.94,3.1,2.58,1.14,3.11,3.04,3.25,2.01,3.3,0.82,2.69,0.42,3.21,4.57,1.55,4.26,2.88,2.02,5.38,3.35,0.52,,,,,,,,,,
March,,1.83,0.65,0.95,2.21,3.28,3.35,3.81,0.82,1.7,0.53,2.16,1.82,5.22,2.48,2.82,2.12,3.05,2.89,3.49,1.81,1.37,4.06,3.11,3.76,0.84,1.24,2.24,1.58,1.98,2.51,2.42,1.52,1.73,1.12,1.26,2.08,3.95,3.39,0.52,2.75,,,,,,,,,,
April,,2.55,0.77,0.75,2.8,1.43,1.45,2.63,3.49,2.99,2.13,2.9,2.23,1.28,1.53,1.64,1.73,2.24,1.86,3.13,2.05,2.27,1.27,3.07,1.55,2.18,3.18,1.71,0.78,1.03,2.35,0.83,2.23,2.81,3.17,3.45,2.21,1.55,2.07,1.3,1.64,,,,,,,,,,
May,,3.01,4.94,1.33,1.9,0.61,0.77,1.21,2.77,3.09,3.13,2.57,2.53,2.36,2.61,1.87,3.53,2.53,1.67,1.35,2.13,1.8,1.61,2.75,1.28,0.92,3.97,2.63,1.61,2.09,2.58,1.42,1.5,1.62,4.95,5.08,3.26,1.45,1.31,3.08,1.63,,,,,,,,,,
June,,2.13,3.7,2.07,2.43,1.45,2.77,5.18,2.29,2.1,2.2,2.21,1.87,1.02,1.37,2.65,1.14,3.91,1.72,1.99,4.76,1.62,4.47,2.57,1.02,3.06,2.36,2.36,1.47,2.89,1.5,0,1.8,1.08,2.58,1.35,2.47,3.11,6.87,2.64,2.24,,,,,,,,,,
July,,1.71,2.69,4.23,3.1,5.63,6.83,2.43,0.68,1.97,3.42,0.74,3.93,3.86,4.71,2,2.58,1.46,2.77,3.79,3.07,2.4,4.48,1.12,2.45,3.7,2.26,2.56,3.42,0.21,3.31,2.64,3.67,2.39,5.83,4.32,4.84,3.77,1.96,2.79,4.32,,,,,,,,,,
August,,6.37,7.63,3.83,2.31,5.19,1.61,5.12,3.34,2.66,4.51,4.24,2.2,4.95,5.77,5.36,3.54,2.8,2.05,1.24,4.99,1.74,4.46,1.17,4.37,2.72,2.64,5.86,2.25,2.56,1.59,3.35,3.98,5.41,5.19,2.73,3.53,6.05,6.22,7.47,5.58,,,,,,,,,,
September,,2.49,2.99,1.52,0.13,0.47,3.46,2.13,3.82,3.1,2.16,3.37,2.7,3.71,2.49,3.59,1.13,1.08,4.15,2.26,0.82,1.43,0.56,3.18,1.33,1.64,1.08,1.78,5.01,2.64,1.8,1.07,2.61,3.86,5.61,3.37,2.26,4.85,2.26,0.65,3.5,,,,,,,,,,
October,1.99,2.71,1.78,3.29,3.96,3.4,2.27,2.85,3.48,1.85,4.38,3.56,1.74,4.3,1.52,1.86,4.36,3.65,0.98,4.31,1.5,2.42,2.51,2.78,1.56,2.24,5.65,4.51,3.34,1.21,3.11,3.21,1.6,3.98,3.05,3.57,3.15,3.21,5.21,6.82,5.59,,,,,,,,,,
November,6.27,1.99,3.69,1.16,2.29,3,0.79,2.9,1.83,2.65,5.07,3.72,2.3,1.96,2.23,2.79,2.22,2.29,2.26,1.04,1.57,3.21,2.69,2.94,2.99,1.22,3.13,3.86,3.05,1.39,2.4,2.17,1.21,3.55,3.46,2.39,3.15,3.86,5.98,4.56,3.93,,,,,,,,,,
December,1.37,4.66,1.95,3.23,2.89,3.48,3.53,3.99,2.32,4.35,4.05,3.13,2.4,2.38,2.19,1.81,2.38,2.26,1.89,2.69,2.57,4.95,4.22,2.78,5.15,4.65,2.09,1.67,3.31,6.19,3.44,3.41,4.02,3.62,4.85,2.97,1.58,2.27,3.47,8.17,3.51,,,,,,,,,,
Total,,30.78,34.18,26.81,32.56,31.02,30.19,35.82,29.81,31.49,35.9,33.27,29,38.39,32.46,30.04,29.97,28.17,26.29,29.31,32.1,27.62,36.13,30.14,30.01,29.34,33.58,32.37,31.14,26.2,30.76,24.48,31.14,37.5,45.07,37.45,38.32,40.61,50.46,43.27,39.69,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890 May and total estimated and incomplete year anyway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
