LOWESTOFT-CARLTON-COLVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM513923,Long,1.6986223,Lat,52.470739,Elevation,6,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,1.2,1,3.17,1.54,0.81,1.15,1.56,2.87,1.8,2.1,0.13,1.68,1.32,1.9,1.56,1.89,2.53,2.02,1.3,0.77,2.22,1.72,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,0.94,1.62,0.84,1.86,1.11,1.3,2.42,2.48,1.21,1.88,1.8,2.57,1.76,2.35,0.93,2.43,0.41,0.53,2.07,1.34,0.72,0.09,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,1.5,0.98,3.23,1.55,0.93,0.5,2.53,2.54,1.75,1.16,0.87,1.79,1.35,1.56,1.11,0.89,1.5,1.36,3.17,1.1,1.89,1.48,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,0.9,3.98,2.26,1.13,0.77,0.62,1.75,2.18,2.42,2.25,2.19,0.96,2.91,1.93,1.46,1.7,1.13,1.02,1.33,2.18,1.4,1.03,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,0.86,0.85,3.39,1.7,1.5,2.08,0.82,1.95,3.8,2.2,0.67,1.04,1.73,1.66,0.82,2.83,1.91,2.18,1.1,2.22,1.12,2.93,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,1.83,2.36,1.84,1.09,1.42,2.12,1.5,1.72,1.18,2.6,2.23,2.11,3.29,2.22,0.64,0.73,0.74,0.06,1.04,2.42,2.63,1.58,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,1.36,2.75,3.09,1.72,1.82,4.72,1.83,4.59,1.02,4.95,4.12,1.44,3.2,3.45,2.39,0.42,4,0.97,4.59,2.11,4.66,3.34,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,2.64,0.44,2.69,2.3,2.43,0.55,1.75,2.88,5.14,4.57,2.66,4.31,1.89,1.4,0.82,0.75,1.54,1.62,2.7,3.75,2.39,3.67,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2.06,4.17,1.41,1.33,2.32,2.63,4.74,3.27,2.52,3.69,2.71,2.95,2.54,1.77,4.66,5.48,1.23,2.52,2.54,4.02,1.15,1,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,3.3,1.43,3,2.43,1.7,2.67,0.94,1.55,1.81,1.46,3.98,3.5,4.82,2.57,3.88,6.43,2.61,2.93,1.73,3.78,1.77,4.04,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
