HOPE-KILLHILL-BRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK171838,Long,-1.744579,Lat,53.350815,Elevation,565,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,6.54,3.25,3.33,4.27,4.75,6.46,6.75,5.33,4.77,3.01,4.49,5.01,3.38,8.16,2.18,6.01,6.72,3.72,2.58,4.11,3.29,3.87,5.54,4.77,6.83,3.44,3.41,4.21,5.42,6.1,4.49,5.53,3.72,9.3,2.27,,3.42,5.21,1.14,3.52,2.49,7.36,2.67,4.72,3.26,6.34
February,,,,,,6.16,8.15,0.78,4.54,2.42,4.14,0.4,5.31,7.56,1.4,6.18,2.97,1.78,5.49,0.51,1.12,6.14,0.59,5.11,0.36,6.11,3.79,7.45,2.31,2.66,2.61,4.22,1.89,3.7,3,4.55,8.03,2.8,3.09,2.21,,4.98,1.04,2.47,2.97,2.51,1.29,3.17,6.36,0.28,2.32
March,,,,,,2.27,4.37,3.28,2.05,6.66,2.66,3.59,2.35,2.12,1.01,2.14,2.26,5.11,2.96,0.45,3.54,0.3,3.23,3.21,3.77,1.53,2.86,3.48,1.4,3.34,2.42,5.92,2.38,1.37,0.92,1.17,1.79,7.25,1.29,1.75,1.24,6.29,1.97,2.22,2.51,3.52,1.97,3.43,,1.73,1.86
April,,,,,,1.61,4.13,2.78,1.87,2.67,5.62,1.87,3.78,3.23,2.42,2.95,2.13,4.29,1.33,1.61,4.06,5.49,5.34,1.65,2.41,3.86,1.8,2.45,0.46,2.48,3.88,2.12,2.36,2.95,2.91,2.49,1.56,3.96,2.41,3.66,4.4,1.72,3.21,3.05,0.66,1.35,1.82,0.18,1.17,3.43,2.07
May,,,,,,1.37,2.5,1.87,2.36,1.73,4.78,1.51,0.82,4.21,5.63,4.14,3.1,1.22,0.97,2.84,2.14,2.52,4.81,1.79,2.16,0.49,1.43,2.92,3.58,1.5,0.82,2.99,3.81,3.26,4.18,2.96,2.02,3.13,1.69,2.33,1.46,2.47,2.99,1.96,3.14,5.03,0.58,1.54,3.33,1.1,1.66
June,,,,,,1.72,3.35,1.98,2.93,1.66,2.97,0.21,2.14,0.94,1.86,0.06,2.47,5.36,4.35,1.57,4.35,4.83,1.06,2.8,1.27,3.6,3.62,1.52,3.17,2.24,0.83,1.01,1.05,2.66,3.05,3.33,3.41,2.61,5.18,0.99,1.44,1.23,1.87,3.54,2.51,3.35,4.11,1.67,4.41,2.18,1.41
July,,,,,,5.25,1.54,1.28,3.42,3.22,5.48,0.9,4.12,4.65,4.7,1.34,2.53,2.3,1.31,3.35,5.54,3.87,3.51,2.34,2.79,1.41,4.76,3.77,5.55,6.71,3.36,3.73,3.61,1.59,3.58,1.67,3.64,2.65,1.74,2.55,2.2,1.7,1.65,3.77,4.08,1.84,7.17,3.79,5.94,2.37,5.43
August,,,,,,3.31,2.03,6.6,2.62,3.47,1.43,4.61,5.85,4.35,4.33,2.3,3.51,3.83,5.23,3.15,4.48,6.3,1.21,0.8,2.46,1.68,2.01,1.56,1.73,1.96,1.56,5.37,3.25,3.33,2.83,2.61,3.97,0.62,4.41,2.09,3.33,4.49,1.77,4.57,5.14,0.65,7.2,6.79,3.33,0.52,3.45
September,,,,,,0.52,2.14,1.56,10.16,2.68,2.1,1.08,3.61,4.7,3.26,4.02,2.2,5.93,0.71,2.02,4.62,4.39,2.6,1.05,3.1,6.17,5.15,1.36,2.69,1.49,2.83,0.34,2.58,4.05,4.61,2.16,5.29,1.69,2.49,1.5,4.7,2.51,3.58,2.06,4.06,1.72,3.81,7.34,4.35,0.05,4.33
October,,,,,,2.28,5.32,6.1,2.75,2.9,2.39,2.05,1.38,3.91,4.81,4.72,3.71,3.08,5.37,4.93,6.79,1.69,7.61,6.43,5.43,8.46,5.5,2.59,5.86,3.53,4.31,4.47,5.16,2.35,4.42,6.93,1.28,0.91,2.29,3.67,1.82,0.97,5.72,2.25,5.46,3.21,2.99,2.83,3.69,2.99,5.24
November,,,,,,4.11,5.47,5.72,2.18,3.86,1.51,2.41,3.28,6.57,2.46,2.98,4.88,4.15,7.6,7.92,4.24,5.08,3.93,2.75,2.1,6.26,5.4,1.45,5.3,7.71,8.19,3.97,1.64,4.28,7.25,0.59,7.68,5.37,2.3,,5.14,8.75,2.97,2.3,6.69,2.38,2.1,2.12,1.22,4.91,4.97
December,,,,,,9.38,3.63,2.9,8.05,9.45,3.78,6.08,5.81,4.33,3.87,4.17,2.8,2.52,3.28,10.07,4.35,2.14,1.89,0.71,5.86,5.42,4.76,3.68,5.29,2.4,5.13,2.85,3.52,1.86,3.55,3.01,4.79,5.21,3.81,,2.83,4.41,3.56,1.61,7.19,5.46,5.44,4.37,4.3,6.04,4.46
Total,,,,,,44.52,45.88,38.18,47.2,45.47,43.32,31.46,43.78,51.34,38.76,39.49,37.57,42.95,46.76,40.6,51.24,49.47,39.5,31.22,35.82,48.28,44.95,37.77,42.11,42.85,39.38,40.4,35.46,36.82,46.4,35.96,48.99,39.92,40,,,42.94,35.54,30.94,47.93,33.51,45.84,39.9,,28.86,43.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is 250ft SW of the bridge as noted on the record. Altitudes natch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
