"DAER (WHITEBURN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5162/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,-999.00,5.58,,
February,,,,,,,,,-999.00,9.16,,
March,,,,,,,,,-999.00,8.00,,
April,,,,,,,,,-999.00,6.45,,
May,,,,,,,,,3.78,2.45,,
June,,,,,,,,,1.67,4.40,,
July,,,,,,,,,3.22,8.72,,
August,,,,,,,,,5.32,10.90,,
September,,,,,,,,,3.46,13.50,,
October,,,,,,,,,8.00,6.00,,
November,,,,,,,,,9.46,4.90,,
December,,,,,,,,,14.70,4.00,,
Total,,,,,,,,,,84.06,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.61,84.06,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
