"GAMMATON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,2.02,3.28,,4.38,4.11,4.66,1.31,5.46,
February,,,,6.00,0.67,,1.81,1.44,2.86,0.96,1.25,
March,,,,1.59,1.28,,0.27,1.82,2.81,0.32,2.02,
April,,,,1.98,2.10,,1.67,1.80,1.38,0.48,1.81,
May,,,,1.79,3.49,,0.75,0.82,0.85,2.60,1.45,
June,,,,0.62,1.54,,1.27,2.23,2.50,2.08,0.56,
July,,,,4.10,3.72,,1.27,3.13,1.49,3.12,4.16,
August,,,,2.57,3.37,,1.82,4.36,2.35,3.34,3.19,
September,,,,2.32,4.17,,0.90,6.65,0.87,0.72,4.32,
October,,,,4.41,3.88,,2.45,2.20,6.52,7.60,3.84,
November,,,,3.02,2.06,,5.91,3.06,3.63,10.60,3.28,
December,,,,3.19,3.64,,0.64,2.22,4.34,9.57,3.45,
Total,,,,33.61,33.20,,23.14,33.84,34.26,42.70,34.79,
Calc annual,0.00,0.00,0.00,33.61,33.20,0.00,23.14,33.84,34.26,42.70,34.79,
Difference,NaN,NaN,NaN,0.00,0.00,NaN,0.00,0.00,-0.00,0.00,-0.00,
