SOUTHPORT LORD STREET STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD330170,Long,-3.01499,Lat,53.645198,Elevation,21,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,3.45,1.19,2.04,0.9,2.5,2.56,0.68,0.89,2.56,3.47,3.88,1.54,1.92,2.46,2.6,1.25,3.81,1.12,1.8,2,2.42,0.73,3.05,3.28,1.43,3.88,1.18,1.9,2.56,3.96,3.23,4.05,3.06,,,,,,,,
February,,,,,,,,,,,0.45,0.05,1.41,3.06,3.24,0.21,0.81,2.37,2.08,1.37,2.84,1.28,1.34,1.9,3.44,1.11,2.83,1.53,1.86,0.9,2.78,2.55,1.48,0.92,1.88,3.08,2.87,0.89,2.65,0.98,2.01,0.28,3.23,,,,,,,,
March,,,,,,,,,,,1.99,0.73,0.94,0.54,1.88,2.66,3.46,2.72,0.94,1.16,0.78,2.28,1.69,2.6,2.42,2.47,2.33,2.28,2.15,2.56,0.79,0.98,4.58,3.09,3.03,1.07,1.94,2.66,1.01,4.93,3.74,2.6,1.14,,,,,,,,
April,,,,,,,,,,,0.91,1.73,1.04,0.27,0.87,1.77,1.06,2.56,1.83,2.83,1.38,1.48,1.36,1.68,1.13,2.17,0.79,1.37,2.19,2.81,2.06,2.47,0.29,2.69,0.89,2.16,2.06,1.31,0.9,1.27,4.04,1.3,1.38,,,,,,,,
May,,,,,,,,,,,2.12,2.02,3.28,1.59,2.02,0.63,0.32,1.16,3.02,2.08,1.58,0.94,2.95,1.87,1.58,0.28,3.22,2.97,2.7,1.32,2.32,1.13,1.82,1.95,2.15,1.2,2.53,2.4,3.24,1.06,3.57,1.03,1.5,,,,,,,,
June,,,,,,,,,,,2.02,2.73,2.81,0.71,2.54,1.11,1.65,3.58,1.84,1.3,1.62,1.53,1.35,1.92,0.95,1.83,1.49,5.49,1.67,2.26,3.12,2.24,4.34,1.87,1.44,1.46,1.92,1.76,1.25,1.33,2.77,0.42,1.91,,,,,,,,
July,,,,,,,,,,2.13,2.36,2.12,1.73,3.42,2.37,3.05,3.51,1.28,0.29,1.18,0.52,1.69,2.06,2.39,0.97,1.79,0.96,1.6,3.12,4.67,3.77,0.27,4.26,1.44,4.6,2.96,0.75,0.87,3.57,1.32,4.71,1.38,4.22,,,,,,,,
August,,,,,,,,,,3.3,3.6,6.77,3.95,2.8,3,3.03,2.3,3.05,5.07,1.39,5.74,3,1.77,3.97,2.62,2.77,3.45,3.32,3.42,3.1,4.05,3.69,4.33,1.32,1.5,3.28,2.32,5.57,2.77,2.99,1.41,4.21,4.32,,,,,,,,
September,,,,,,,,,,2.3,2.9,3.81,3.41,4.29,0.9,1.18,4.22,3.8,1.35,3.88,1.55,0.86,0.85,3.86,1.89,1.8,1.49,0.64,3.92,2.34,0.44,4.21,1.24,2.36,3.47,0.59,2.53,2.47,7.08,1.84,2.98,1.54,3.08,,,,,,,,
October,,,,,,,,,,2.23,1.54,2.32,5.34,3.77,3.33,4.64,4.84,1.67,3.26,2.64,4.15,2.46,2.87,5.6,1.75,2.53,5.21,3.57,2.49,4.17,3.13,2.37,4.21,2.37,2.24,1.37,5.74,6.24,2.85,2.63,1.22,2.65,0.19,,,,,,,,
November,,,,,,,,,,1.44,6.02,3.28,2.17,0.9,2.79,2.42,1.37,4.56,2.03,1.93,2.69,3.9,1.68,2.62,1.73,4.27,2.05,2.27,2.63,1.29,4.61,2.84,2.24,3.67,3.51,2.22,2.38,2.9,1.74,2.08,1.07,2.53,2.41,,,,,,,,
December,,,,,,,,,,3.2,0.43,4.75,2.07,3.24,2.85,2.33,4.09,2.72,2.24,2.39,3,3.77,2.28,2.83,2.2,0.48,2.14,3.07,1.39,5.08,2.64,4.55,2.65,1.61,4.82,5.86,2.11,1.38,6.11,4.03,2.21,3.66,3.89,,,,,,,,
Total,,,,,,,,,,,27.79,31.5,30.19,25.49,28.29,25.59,28.31,30.36,26.51,25.62,29.73,24.73,22.12,33.7,23.28,22.75,29.77,29.23,29.34,32.5,32.13,28.03,34.49,26.57,30.96,29.13,28.33,30.35,35.73,28.42,32.96,25.65,30.33,,,,,,,,
