LYNMOUTH-ROCK-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS723495,Long,-3.83,Lat,51.2309,Elevation,22,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,1.23,8.25,4.14,2.63,2.58,6.89,6.02,2.08,7.59,2.4,2.1,3,6,2.04,4.89,7.91,2.36,4.77,3.19,1.02,5.78,6.17,7.81,,,,,,,,,,
February,,,,,,,,,2.62,4.34,7.81,1.35,1.36,3.12,5.86,1.54,4.48,2.39,2.3,0.57,6.61,3.01,3.25,1.96,5.81,7.87,8.2,1.16,3.15,3.31,1.86,,,,,,,,,,
March,,,,,,,,,1.02,1.89,1.01,3.15,2.87,7.3,3.28,5.64,2.84,1.56,4.46,4.09,0.91,2.16,7,7.07,7.75,0.69,3.27,2.5,2.44,6.01,4.78,,,,,,,,,,
April,,,,,,,,,1.97,3.58,1.45,4.22,1.46,1.84,1.7,1.92,1.32,4.43,1.98,3.76,2.78,2.52,0.13,5.82,2.7,1.55,1.58,2.11,2.59,2.86,5.11,,,,,,,,,,
May,,,,,,,,,3.54,3.17,2.12,1.08,2.49,2.74,2.77,0.15,2.92,3.28,1.53,1.56,2.93,2.5,1.18,2.66,2.09,1.92,2.25,2.16,1.27,0.82,1.8,,,,,,,,,,
June,,,,,,,,,1.47,0.98,2.08,2.56,3.7,3.03,1.17,3.21,2.31,3.47,0.81,1.53,3.36,3.44,7.33,1.75,2.49,1.51,1.76,4.84,1.28,1.36,,,,,,,,,,,
July,,,,,,,,,0.72,0.54,1.52,1.27,2.41,2.57,3.27,1.24,0.72,1.32,2.77,2.02,3.35,0.54,3.04,0.55,3.91,3.75,1.04,2.11,4.63,1.09,,,,,,,,,,,
August,,,,,,,,,3.76,2.07,2.56,2.28,1.88,4.63,2.99,4.99,2.9,2.86,5.47,1.97,5.22,2.49,9.59,1.27,3.46,1.99,3.73,7.32,3.23,2.57,,,,,,,,,,,
September,,,,,,,,6.18,1.48,3.78,1.99,2.86,2.64,4.03,2.32,2.79,1.35,0.84,2.13,3.11,0.29,3.47,0.91,1.59,3.02,1.13,2.35,3.38,9.81,2.08,,,,,,,,,,,
October,,,,,,,,0.92,7.39,4.28,6.47,3,4.17,12.75,2.5,3.33,6.66,5.92,1.77,8.3,5.29,4.58,6.33,4.33,3.8,3.91,7.6,8.48,2.99,1.87,,,,,,,,,,,
November,,,,,,,,2.47,5.11,3.7,5.29,2.28,4.1,3.23,3.85,4.34,5.2,2.78,2.58,2.6,6.13,6.08,3.48,6.47,5.46,3.87,3.75,2.43,4.66,4.02,,,,,,,,,,,
December,,,,,,,,7.04,5.78,3.77,7.83,7.96,4.35,6.18,3.32,1.69,2.83,7.51,3.76,6.49,7.06,10.08,7.7,3.84,9.49,8.96,3.54,1.53,7.19,7.69,,,,,,,,,,,
Total,,,,,,,,,36.09,40.35,44.27,34.64,34.01,58.31,39.05,32.92,41.12,38.76,31.66,39,49.93,42.91,54.83,45.22,52.34,41.92,42.26,39.04,49.02,39.85,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rock House is marked on the 1888 OS map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No information about gauge location in relation to house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central location given, but garden not too big, so no more than about 100 ft wrong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
