DANBURY-RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL779051,Long,0.57387,Lat,51.716412,Elevation,365,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,2.31,0.7,1.69,2.54,0.77,0.55,1.76,2.09,1.03,2.84,0.78,0.75,0.69,0.98,0.93,2.43,3.02,0.74,3.15,0.98,1.36,2.89,2.78,2.23,1.84,2.99,1.34,2.68,1.34,2.52,1.24,3.16,1.27,
February,,,,,,,,2.19,0.68,1.54,2.95,0.98,1.11,0.7,2.04,0.42,1.88,0.76,1.11,0.9,2.03,0.74,1.3,0.66,1.81,2.7,3.89,0.59,0.64,2.9,0.35,0.19,1.77,2.84,0.55,2.28,2.43,3.39,1.22,0.72,
March,,,,,,,,3.1,1.84,0.64,0.82,1.65,1.33,1.72,1.9,2.49,1.3,0.65,1.73,2.67,0.87,1.84,2.18,1.6,4.15,1.08,3.87,1.73,0.88,2.31,1.04,0.83,1.21,1.72,0.77,0.85,0.23,1.95,2.61,0.02,
April,,,,,,,,1.33,1.26,2.31,0.7,1.51,0.62,1.65,0.54,2.05,0.77,2.56,2.62,1.4,1.14,1.08,0.11,2.58,0.93,0.7,1.29,1.29,3,3.44,3.68,1.46,2.58,1.55,2.56,1.3,4.86,1.57,1.07,1.7,
May,,,,,,,,1.07,1.89,1.42,0.97,0.68,2.29,2.32,1.44,1.02,1.54,2.13,1.28,0.85,3.07,1.34,0.86,1.88,1.26,2.48,1.66,2.13,1.29,0.81,1.48,1.16,1.28,1.31,4.35,2.4,0.76,0.79,2.12,1.39,
June,,,,,,,,2.78,1.67,1.69,1.8,1.07,3.1,5.71,0.97,3.43,1.66,1.81,0.99,4.13,1.82,1.95,2.01,1.06,1.81,0.55,2.09,0.6,0.71,1.45,0.88,0.23,1.25,0.66,1.56,0.47,2.57,3.14,2.45,0.75,
July,,,,,,,,0.46,0.69,3.26,1.01,3.53,1.05,5.13,2.18,0.32,1.47,1.88,2.78,2.98,1.54,0.52,2.13,2.31,2.15,3.98,1.08,3.45,6.89,1.93,2.99,0.35,2.51,1.11,3.2,3.11,1.76,2.59,1.68,1.79,
August,,,,,,,,2.29,1.05,1.61,2.85,1.21,2.9,3.51,3.36,1.79,0.52,1.17,2.34,2.16,1.88,0.65,3.92,1.05,0.72,2.9,3.58,3.89,1.38,2.18,1.92,1.07,1.74,2.15,2.29,2.75,0.82,2.86,2.83,1.64,
September,,,,,,,,2.71,0.25,2.3,0.71,1.12,2.67,1.83,0.96,1.62,1.44,0.6,1.12,2.2,1.12,1.26,2.8,1.05,0.82,1.97,1.33,1.04,3.46,0.89,4.94,2.27,2.25,1.58,1.47,2.83,0.83,3.56,0.7,0.3,
October,,,,,,,,0.48,1.98,1.9,1.64,2.3,1.83,4.89,1.08,0.91,3.73,2.63,1.13,4.46,1.93,2.85,1.67,4.44,1.22,1.76,2.59,3.6,2.02,0.91,0.92,0.91,1.35,3.95,3.88,3,2.41,1.97,2.88,3.05,
November,,,,,,,1.03,1,2.01,3.2,1.82,0.64,1.81,2.02,1.33,2.28,3.95,1.86,0.84,1.21,3.2,4.05,1.43,2.88,2.49,2.86,4.15,1.55,2.16,1.69,0.41,1.62,1.4,2.25,3.51,1.97,4.32,2.21,1.88,4.87,
December,,,,,,,2.68,2.25,1.93,1.39,2.25,2.94,1.2,1.34,1.67,0.55,2.14,2.45,1.93,3.08,3.44,3.26,2.37,0.64,5.27,4.35,2.69,1.49,1.78,3.04,2.59,1.13,2.3,1.97,2.87,2.24,0.44,2.84,3.01,4.29,
Total,,,,,,,,21.97,15.95,22.95,20.06,18.4,20.46,32.58,19.56,17.91,23.24,19.28,18.62,26.73,23.02,20.47,23.21,23.17,23.37,28.48,29.2,22.72,27.1,24.33,23.43,13.06,22.63,22.43,29.69,24.54,23.95,28.11,25.61,21.79,
