Rainfall at,SHIFNAL (HATTON GRANGE),
Grid ref,SJ765043,Long,-2.348680,Lat,52.635935
Station no,2295,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.53,2.39,0.66,1.57,2.00,3.81,1.46,2.02,3.33,6.77,
February,2.42,0.58,1.89,2.21,2.32,0.96,2.47,4.08,0.23,3.27,
March,4.26,1.60,0.97,2.02,2.97,1.07,1.93,1.47,2.57,1.47,
April,1.82,2.67,3.15,0.68,1.46,2.16,0.16,0.53,4.23,1.36,
May,3.97,2.80,1.97,3.73,3.45,0.65,1.39,2.00,1.31,1.97,
June,1.43,2.49,2.65,3.40,2.58,2.43,1.93,4.25,2.05,2.06,
July,1.50,0.93,2.70,3.06,3.08,2.66,3.95,4.51,1.60,3.80,
August,3.33,2.71,3.18,4.91,1.05,4.59,3.65,3.68,1.26,2.60,
September,1.81,1.55,2.75,2.22,2.24,2.57,4.19,4.95,0.17,5.67,
October,1.48,3.90,1.83,4.48,1.47,2.26,1.74,3.04,2.85,5.28,
November,6.56,2.19,1.72,6.00,2.19,0.87,2.29,2.08,3.85,5.38,
December,2.64,2.90,1.56,3.06,2.37,2.42,1.29,2.61,4.66,2.97,
Total,33.75,26.71,25.03,37.34,27.18,26.45,26.45,35.22,28.11,42.60,
Calc annual,33.75,26.71,25.03,37.34,27.18,26.45,26.45,35.22,28.11,42.60,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
