"BATCHWORTH (PUMPING STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,900/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,1.94,1.97,1.56,0.68,4.17,4.32,3.48,5.10,2.61,,
February,,0.10,4.86,0.18,2.61,1.92,4.82,0.44,1.10,2.04,,
March,,1.53,2.92,2.30,0.48,1.18,3.31,0.35,1.53,2.93,,
April,,2.37,1.07,2.31,3.38,1.18,3.09,0.10,3.28,1.47,,
May,,4.44,2.00,0.56,1.43,0.47,2.88,1.49,1.38,1.67,,
June,,0.80,1.21,1.19,3.76,4.78,2.34,0.51,1.78,1.29,,
July,,2.65,1.44,1.44,0.59,4.47,1.17,1.67,2.60,2.75,,
August,,3.66,0.70,2.64,0.92,0.45,1.54,2.47,2.28,0.00,,
September,,2.59,1.72,1.64,3.94,3.06,2.44,1.46,1.58,0.96,,
October,,4.62,1.40,1.79,3.05,1.95,2.32,3.21,4.09,3.17,,
November,,1.75,1.13,1.67,4.99,3.54,1.08,3.49,5.45,7.37,,
December,1.06,0.49,0.49,5.41,3.11,1.98,3.21,3.17,1.12,1.37,,
Total,,26.94,20.91,22.69,28.94,29.15,32.52,21.84,31.29,27.63,,
Calc annual,1.06,26.94,20.91,22.69,28.94,29.15,32.52,21.84,31.29,27.63,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,,
