"CALNE, YATESBURY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6391,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,2.21,,,,,,
February,,,,,,2.84,,,,,,
March,,,,,,1.02,,,,,,
April,,,,,,1.72,,,,,,
May,,,,,,2.34,,,,,,
June,,,,,,1.61,,,,,,
July,,,,,2.65,0.09,,,,,,
August,,,,,1.46,,,,,,,
September,,,,,2.05,,,,,,,
October,,,,,0.82,,,,,,,
November,,,,,1.76,,,,,,,
December,,,,,2.38,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,11.12,11.83,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
