BLANDFORD (FIELD'S OAK),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1617,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.58,3.50,3.10,3.07,,,,,,,,
February,2.27,0.09,5.08,,,,,,,,,
March,1.28,1.94,4.36,,,,,,,,,
April,2.59,3.28,1.53,,,,,,,,,
May,3.82,4.72,1.22,,,,,,,,,
June,3.37,2.86,1.67,,,,,,,,,
July,5.91,2.92,2.07,,,,,,,,,
August,4.69,0.77,1.14,,,,,,,,,
September,1.34,4.26,2.56,,,,,,,,,
October,0.54,6.28,2.44,,,,,,,,,
November,5.77,2.68,0.84,,,,,,,,,
December,1.50,1.78,1.06,,,,,,,,,
Total,35.66,35.08,27.07,,,,,,,,,
Calc annual,35.66,35.08,27.07,3.07,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
