"SHILLELAGH COOLLATTIN GDNS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6074,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.93,3.50,5.02,2.16,8.61,4.40,10.07,3.91,4.55,2.06,6.04,
February,2.18,1.60,2.39,7.33,1.49,4.30,3.01,3.41,2.86,4.54,1.77,
March,4.64,3.71,2.13,2.46,0.95,0.61,0.96,5.28,7.94,0.87,5.48,
April,4.03,0.57,4.23,2.53,3.59,3.49,2.08,1.33,3.00,0.38,2.29,
May,3.55,2.11,1.66,1.46,3.78,4.93,2.74,1.56,1.29,4.46,2.63,
June,1.60,0.56,1.56,1.76,3.43,0.32,2.77,4.12,5.59,1.90,1.86,
July,6.12,4.14,2.48,3.00,3.87,3.20,2.69,4.37,1.12,4.10,4.82,
August,3.25,5.09,5.92,6.94,4.93,2.29,3.32,4.97,4.24,3.33,7.42,
September,1.22,1.18,3.18,3.42,6.37,3.12,1.33,2.55,0.90,1.24,6.17,
October,8.42,3.59,1.30,4.69,3.11,4.35,2.80,3.76,6.28,4.08,7.06,
November,3.74,5.26,2.00,3.10,4.52,3.14,6.53,3.30,6.37,6.84,4.01,
December,4.25,2.04,4.74,3.26,5.81,2.64,1.08,3.61,4.38,9.65,4.46,
Total,47.93,33.35,36.61,42.11,50.46,36.79,39.38,42.17,48.52,43.45,54.01,
Calc annual,47.93,33.35,36.61,42.11,50.46,36.79,39.38,42.17,48.52,43.45,54.01,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
