NOTTINGHAM-WOODTHORPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK581439,Long,-1.1359412,Lat,52.989293,Elevation,225,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2611/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,3.43,3.3,2.64,5.18,2.7,3.93,3.03,4.15,2.88,1.98,2.39,2.39,4.87,1.15,1.13,2.26,2.08,0.96,1.56,2.33,3.55,1.61,2.91,3.42,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,1.85,4.17,0.75,1.03,3.13,2.35,1.12,0.56,2.67,2.57,2.66,1.94,1.57,0.6,4.83,3.08,0.44,1.68,2.35,1.97,0.64,2.29,3.58,0.18,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.81,1.45,2.02,0.13,1.76,2.11,2.95,1.99,0.68,0.43,0.9,1.12,5.61,0.66,1.43,0.99,3.52,2.41,0.95,2.12,2.53,0.7,2.61,1.54,1.38,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,2.97,1.8,2.36,0.06,1.87,2.35,1.49,1.14,0.69,2.35,1.94,1.44,2.12,1.05,2.06,2.64,1.84,1.82,2.08,0.25,1.32,1.34,0.26,0.96,2.78,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,0.38,0.54,2.8,2.43,1.08,1.2,2.32,3.35,2.81,0.87,2.11,1.88,1.47,2.2,2.2,1.66,2.99,2.39,1.96,2.79,3.61,0.64,1.03,2.3,0.58,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,2.72,3.11,0.37,1.44,2.09,1.17,0.49,0.52,1.55,1.76,2.53,3.47,1.95,2.08,0.51,1.45,2,3.28,3.27,3.89,3.59,3.34,1.82,4.29,0.95,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.47,5.71,2.38,3.02,4.65,3.28,3.62,3.1,0.85,2.7,2.47,2.11,2.03,0.98,3.58,2.19,0.62,0.55,1.88,1.82,0.9,3.43,2.82,3.81,1.98,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,2.13,0.79,0.29,1.95,3.17,0.27,4.18,2.35,1.73,4.47,2.96,5.72,0.24,3.55,2.06,3.36,5.63,2.36,1.72,6.08,0.37,6.47,3.46,2.58,0.54,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,4.84,2.21,0.93,1.78,0.72,0.67,0.49,0.82,2.27,3.5,2.12,3.25,1.29,2.76,1.07,3.01,1.22,1.52,1.17,2.82,0.73,1.96,5.72,2.04,0.17,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,3.25,1.52,3.62,2.65,2.68,4.38,2.61,1.82,1.86,2.49,3.57,1.09,0.25,2.08,4.37,0.9,0.86,3.01,2.3,3.5,1.55,1.17,1.18,2.12,2.02,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
