CARDROSS KILMAHEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS353783,Long,-4.640546,Lat,55.969366,Elevation,130,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,6.19,6.91,4.11,5.78,5.34,4.16,3.55,6.49,2.22,5.08,3.96,5.83,7.78,5.49,5.3,5.07,4.86,7.16,6,10.38,1.72,5.52,4.81,9.22,6.15,7.07,2.39,5.26,6.7,8.5,4.32,2.58,1.34,5.16,5.56,6.14,3.28,7.33,6.18,7.84,,
February,,,,,,,,,,2.57,6.1,7.31,4.42,3.38,5.83,7.62,5.23,1.01,6.67,0.93,6.14,1.16,4.91,5.22,1.2,4.36,5.54,2.94,4.59,2.21,0.24,4.47,0.02,4.07,0.78,5.86,3.62,5.79,2.53,6.26,1.58,3.94,1.6,5.13,1.63,8.32,2.8,1.5,5.39,,
March,,,,,,,,,,2.81,2.52,1.52,5.59,5.85,6.26,2.57,1.62,2.28,1.6,4.59,4.56,6.23,1.87,2.1,0.72,2.49,3.35,3.59,6.24,1.21,3.37,0.82,2.62,2.42,2.67,1.78,3.36,1.86,3.64,3.99,4.03,2.12,4.74,2.9,1.42,3.32,2.68,4.27,,,
April,,,,,,,,,,5.1,4.55,3.19,2.39,3.17,2.81,3.03,3.33,1.45,0.81,1.51,1.3,1,3.21,4.27,2.57,5.62,2.3,3.64,2.64,1.08,2.25,1.94,4.05,2.42,3.6,3.5,1.5,2.27,0.52,2.9,2.95,2.11,2.13,3.83,2.7,2.25,2.42,6.19,,,
May,,,,,,,,,2.28,3.26,1.74,2.8,1.96,4.1,1.33,1.5,4.28,3.77,2.28,0.97,3.85,2.91,4.14,2.25,5.04,6.8,3.57,3.08,2.34,3.83,1.93,4.38,2.89,3.09,2.84,0.57,2.02,1.78,3.03,2.01,1.04,3.16,3.23,3.64,3.35,4.04,2.36,5.74,,,
June,,,,,,,,,2.66,3.12,2.59,3.03,4.75,3.46,0.69,1.86,1.57,3.29,1.14,3.65,1.55,0.5,1.98,1.13,2.08,0.82,3.32,3.93,6.06,3.3,2.88,5.65,1.67,2.18,2.75,3.23,1.67,3.18,5.49,1.71,1.39,0.59,1.7,3.4,3.51,3.94,2.66,3.78,,,
July,,,,,,,,,4.1,3.12,4.89,2.44,2.38,1.57,3.38,3.27,2.3,1.7,3.51,0.83,2.86,4.59,2.84,3.68,3.45,1.57,1.92,3.71,3,3.97,1.99,3.8,2.64,4.11,2.64,1.82,3.94,3.11,4.21,5.48,4.62,2.72,3.01,2.88,4.25,4.42,3.44,5.46,,,
August,,,,,,,,,4.47,2.9,8.73,3.81,4.16,1.11,4.88,2.25,4.33,6.07,3.74,2.81,4.88,4.95,2.16,7.4,4.11,4.06,3.98,6.01,4.46,6.19,6.42,1.82,2.43,2.8,4.61,2.68,2.22,3.36,1.89,2.28,2.2,5,4.67,8.18,3.21,2.1,3,0.04,,,
September,,,,,,,,,6.74,1.95,1.86,2.14,3.36,2.68,1.59,1.97,0.95,2.02,5.75,2.58,2.69,1.8,2.5,7.27,4.9,3.92,3.63,7.25,3.94,1,3.99,1.43,4.42,0.75,5.96,6.61,4.12,3.04,4.56,2.18,4.06,2.03,4.72,3.52,5.04,5.13,7.69,4.61,,,
October,,,,,,,,,1.73,6.82,2.8,4.04,5.21,2.55,2.38,3.41,7.8,7.3,6.06,0.75,2.59,4.53,1.95,6.2,3.44,4.44,7.33,6.12,7.95,5.24,8.25,4.32,6.88,3.29,7.49,9.89,5.32,2.97,8.9,3.09,6.53,5.77,5.75,8.38,5.19,5.59,0.44,2.42,,,
November,,,,,,,,,3.76,2.69,4.3,6.02,4.55,5.51,4.64,2.46,5.32,5.74,6.07,4,4.7,2.98,2.93,3.8,3.27,1.3,7.35,4.73,7.05,6.67,6.14,7.54,4.93,2.93,1.63,5.1,4.3,1.08,9.22,8.42,7.34,4.22,1.39,2.65,7.91,0.47,6.35,6.75,,,
December,,,,,,,,,4.96,5.48,4.83,9.25,8.95,3.61,7.29,5.27,5.49,2.84,4.51,9.22,4.66,6.92,4.39,5.03,8.26,3.46,2.88,1.66,5.11,11.87,5.2,5.03,8.73,1.14,8.72,3.65,8.06,2.83,5.38,2.57,5.98,3.32,6.65,2.91,6.35,5.29,5.54,2.64,,,
Total,,,,,,,,,,46.01,51.82,49.66,53.5,42.33,45.24,38.76,48.71,39.69,47.22,35.8,45.61,45.35,38.37,53.65,44.11,43.7,52.33,52.66,63.76,48.29,48.18,46.01,50.5,35.35,50.76,47.08,45.39,37.97,57.87,45.21,44.3,36.32,44.75,52.98,50.7,48.15,46.71,49.58,,,
