RISHWORTH LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE026165,Long,-1.962145,Lat,53.645003,Elevation,950,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.8,7.55,6.16,5.85,3.68,3.79,2.3,5.04,4.17,5.95,6.05,3.12,3.2,4,6.05,6.99,5.11,5.25,4.21,10.97,2.55,3.4,4.9,5.08,1.59,4.51,3.09,5.98,4.49,5.13,4.45,6.74
February,,,,,,,,,,0.58,1.19,7.22,0.39,4.74,0.41,6.93,3.17,6.37,2.08,5,3.69,5.79,1.73,3.69,1.61,6.07,7.18,3.61,3.86,3.41,6.72,4.34,1.16,2.67,3.2,3.16,1.72,3.32,7.36,0.48,3.63
March,,,,,,,,,,1.34,3.54,0.43,3.15,3.54,3.64,1.94,2.94,3.41,1.37,3.51,3.4,5.73,3.96,1.55,0.49,1.39,2.29,7.05,2.14,1.94,2.76,6.5,2.69,2.56,3.2,2.65,2.2,3.84,2.94,2.1,1.96
April,,,,,,,,,,1.61,3.46,4.22,4.82,1.73,2.65,4.15,2.06,2.63,0.57,2.82,3.26,3.07,2.91,2.15,3.17,3.01,2.01,4.84,2.82,4.53,5.01,2.97,4.26,4.29,0.81,2.21,3.94,0.45,1.39,5.07,3.02
May,,,,,,,,,,3.68,2.54,3.26,5.29,2.1,3.3,0.9,1.18,2.67,4.37,1.26,1.31,2.49,4.61,2.7,3.79,4.06,2.26,5.12,1.35,5.08,3.23,3.91,2.4,3.21,3.41,5.02,1.87,1.82,5.14,2.99,2.25
June,,,,,,,,,,1.65,2.41,7.41,0.84,3.23,2.35,4.23,5.69,2.81,5.4,3.3,1.1,0.96,1.43,2.46,3.66,4.93,4.4,3.45,5.37,0.89,2.12,1.08,3.51,3.02,3.36,3.59,3.81,2.23,6.9,2.6,1.86
July,,,,,,,,,,1.91,6.58,4.66,3.97,3.33,3.48,2.21,4.2,2.61,4.77,7.26,3.91,1.74,3.49,1.93,4.09,2.07,5.94,2.97,3.07,3.09,3.68,3.81,2.48,5.81,5.37,1.07,7.92,6.07,6.07,4.11,7.58
August,,,,,,,,,,5.16,7.31,6.7,2.1,1.36,3.52,1.95,2,2.12,4.44,2.53,2.54,6.95,4.39,4.23,4.09,4.06,5.62,0.48,5.22,2.91,6.45,6.39,4.94,4.73,7.19,1.28,12.7,6.93,5.55,0.62,6.84
September,,,,,,,,,,1.89,4.84,3.76,4.6,1.76,2.79,7.64,6.7,2.08,2.04,1.52,4.71,0.67,2.51,3.33,5.85,3,7.55,3.21,2.99,1.21,7.12,3.06,4.05,3.68,6.37,3.03,5.37,6.1,5.59,0.5,3.08
October,,,,,,,,,,6.16,7.38,2.58,7.76,5.25,5.33,11.26,5.44,2.65,10.15,3.19,5.11,5.45,5.73,2.44,4.22,6.82,1.58,1.5,2.88,5.64,2.58,1.67,6.08,2.37,8.86,2.9,3.26,6.4,4.85,4.77,6.02
November,,,,,,,,,,9.03,6.16,6.89,3.41,1.91,2.69,6.96,6.77,2.7,6.27,7.42,7.99,3.97,1.51,3.06,8.29,0.92,8.98,7.29,1.85,6.62,6.41,10.52,2.26,4.56,6.94,2.85,2.05,3.45,1.68,5.05,8.71
December,,,,,,,,,,9.24,3.68,2.18,2.07,0.62,5.25,3.16,4.69,2.36,5.09,3.43,4.4,2.47,2.94,2.51,4.4,2.72,4.38,5.3,4.23,8.19,3.18,8.25,4.35,2.03,7.41,7.57,5.3,6.46,5.44,8.75,4.77
Total,,,,,,,,,,44.05,56.64,55.47,44.25,33.25,39.2,53.63,49.88,36.58,52.5,47.29,44.54,42.49,39.21,36.1,50.65,44.16,57.44,49.03,46.75,46.06,52.66,57.4,43.26,40.52,60.63,38.42,56.12,51.56,58.04,41.49,56.46
