LANGSETT MOOR (FLOUCH ROAD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE205004,Long,-1.692429,Lat,53.499902,Elevation,960,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.03,2.32,5.24,5.05,3.26,7.17,4.17,3.16,3.43,5.97,7.81,6.24,5.45,3.87,2.68,5.17,5.36,3.03,10.21,1.81,7.22,5.45,5.88,3.74,4.28,2.71,4.84,6.75,6.26,6.22,4.02,4.38,3.55,6.25,7.58,4.26,6.33,4.8,10.8,2.08,2.53,4.5,5.75,1.51,4,3.2,6.2,3.2,4.73,4.47,6.28
February,5.84,7.6,2.36,1.86,3.78,6.01,7.56,0.51,5.9,2.04,5.03,0.36,4.49,7.78,1.08,6.14,2.89,1.59,5.1,0.44,1.05,5.34,0.43,7.04,0.18,6.85,4.46,6.57,2.07,3.83,3.1,4.93,1.48,3.68,2.13,5.53,6.68,3.54,3.75,2.79,7.35,4.66,1.42,2.41,3.6,3.04,1.43,3.31,6.11,0.17,2.89
March,1,2.75,5.02,6.53,4.94,1.26,6.89,2.94,1.48,5.87,3.65,3.36,2.95,3,1.4,1.38,1.77,4.16,3.57,0.44,3.12,0.21,3.08,2.73,4.4,2.06,3.75,3.92,0.9,3.74,3.34,6.17,2.4,1.75,0.64,1.46,1.84,7.7,1.96,1.31,2,5.54,2.06,3.12,2.77,3.2,2.24,2.79,2.9,2,2.95
April,3.69,2.88,1.32,4.42,1.68,1.94,2.7,2.8,1.52,1.89,6.64,1.29,4.29,3.33,2.31,3.81,2.26,4.27,1.64,1.59,3.33,5.45,5.53,1.42,3.08,3.28,1.93,2.87,0.4,2.46,3.92,2.65,2.48,3.21,2.89,2.95,1.99,4.77,2.81,4.28,4.57,2.44,2.29,3.57,0.65,1.44,2.96,0.31,1,5.46,2.47
May,4.62,1.09,3.8,2.75,2.13,1.92,2.59,2.34,3.05,1.79,5.01,2.01,1.37,4.6,5.06,4.2,3.06,1.48,2.08,2.54,2.3,3.12,6.35,1.94,2.22,0.51,1.64,3.31,3.37,2.33,0.9,3.05,4.07,3.59,3.3,4.22,2.66,3.62,2.06,2.68,2.7,4.32,2.44,2.56,4.55,4.37,1.07,1.37,4.37,1.01,1.98
June,3.65,3.71,3.79,1.63,3.96,1.44,2.97,2.17,1.78,0.99,3.25,0.32,2.19,0.85,1.75,0.13,3.39,4.42,4.39,1.1,3.36,5.05,0.86,2.56,1.39,3.34,4.27,1.42,3.38,2.6,0.65,0.94,1.11,2.41,2.13,3.33,4.48,3.02,5.3,0.57,1.3,1.02,2.18,3.7,2.2,3.32,3.74,1.09,5.01,2.12,1.48
July,3.75,0.24,6.67,1.45,2.91,4.84,2.07,1.99,3.34,4.12,6.3,1.47,4.35,3.52,4.03,1.84,3.58,3.31,1.28,3.64,8.21,4.66,4.26,2.92,2.33,1.56,4.09,2.68,4.43,5.74,3.23,2.52,3.81,1.87,2.86,1.82,3.79,2.13,1.27,4.03,2.16,3.2,2.36,4.04,3.37,0.9,7.78,3.33,5.03,2.92,4.52
August,5.48,3.51,7.34,1.31,2.03,4.12,1.59,6.92,1.68,3.97,1.59,5.58,6.65,4.06,3.94,3.75,4.11,5.15,3.62,3.25,4,7.12,2.22,0.79,2.55,2.16,1.34,0.77,2.84,2.86,1.27,4.68,5.49,4.16,4.05,3.59,4.36,0.47,5.77,2.63,3.25,5.34,2.55,3.8,6.01,0.89,8.11,6.12,3.83,0.89,4.1
September,0.27,2.48,2.02,2.57,2.81,0.76,1.91,2.05,11.15,2.97,1.43,1.14,3.81,4.26,3.81,3.3,2.25,5.83,0.58,1.35,5.96,5.16,3.17,2.07,2.81,6.33,5.69,2.05,2.59,2.32,3.23,0.4,2.47,4.76,5.14,2.32,6.75,1.9,1.86,1.76,5.82,2.8,4.38,2.71,4.71,1.58,3.97,5.42,4.79,0.13,3.96
October,3.58,4.02,4.06,4.94,3.07,2.26,7,6,3.05,4.45,3.07,2.45,1.19,3.87,5.7,4.72,4.51,4.72,5.36,4.82,5.16,1.86,7.07,5.45,4.61,9.86,4.9,3.92,9.31,3.68,5.79,4.83,4.85,2.3,4.85,7.21,1.92,1.13,2.53,4.56,2.12,0.93,7.17,2.23,5.98,3.37,2.81,4.02,3.38,3.52,7.82
November,5.14,6.09,3.21,3.79,6.76,3.72,5.45,4.19,2.12,4.16,2.22,2.55,2.77,7.82,3.05,2.82,5.24,5.76,7.96,7.93,5.37,5.89,4.13,2.54,2.73,8.11,7.44,2.59,5.84,8.18,9.94,4.43,1.61,3.61,7.93,0.61,9.49,5.83,1.79,7.57,6.52,10.66,2.61,3.51,8.59,2.82,2.19,3.09,1.22,6.06,5.99
December,7.18,7.66,6.64,4.04,9.03,9.26,3.71,2.46,7.16,7.91,4.39,6.95,5.04,3.52,4.51,5.34,1.84,2.44,2.85,10.17,3.78,2.16,1.68,0.54,5.64,3.79,4.26,3.73,4.81,4.11,4.56,2.31,3.59,2.64,4.67,3.36,4.69,5,4.84,8.53,2.32,7.77,3.4,1.95,7.06,6.04,5.02,5.79,4.96,8.71,5.9
Total,49.23,44.35,51.47,40.34,46.36,44.7,48.61,37.53,45.66,46.13,50.39,33.72,44.55,50.48,39.32,42.6,40.26,46.16,48.64,39.08,52.86,51.47,44.66,33.74,36.22,50.56,48.61,40.58,46.2,48.07,43.95,41.29,36.91,40.23,48.17,40.66,54.98,43.91,44.74,42.79,42.64,53.18,38.61,35.11,53.49,34.17,47.52,39.84,47.33,37.46,50.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Mar transcription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 serious mis addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
