DYSERTH-CASTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ060799,Long,-3.4121868,Lat,53.30767,Elevation,350,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,2.46,2.47,0.86,2.1,0.75,1.3,1.26,2.17,2.05,3.36,2.95,1.69,1.63,1.35,1.9,1.96,3.28,0.88,3.57,1.26,2.38,1.93,1.27,1.17,3.82,1.51,2.71,4.69,,,,,,,,,,,
February,,,1.15,0.49,1.19,2.91,2.75,1.63,1.8,1.6,2.45,0.44,2.56,2.87,0.65,4.3,1.72,1.15,1.46,0.67,0.3,1.7,0.15,1.68,0.17,1.92,1.8,3.77,0.42,1.19,,,,,,,,,,,
March,,,2.45,2.17,2.08,0.93,2.33,2.45,0.87,5,3.76,1.46,1.01,0.72,0.6,0.55,0.39,2.46,1.38,0.03,3.04,0.36,1.49,1.55,1.66,0.49,2.2,1.97,1.08,1.97,,,,,,,,,,,
April,,,0.26,2.24,0.27,1.49,1.4,1.4,1.26,1.87,3.07,1.17,2.1,1.41,2.18,1.1,0.81,0.95,0.97,0.9,3.4,1.96,2.64,0.95,1.77,2.26,1.2,2.58,0.22,1.39,,,,,,,,,,,
May,,,1.58,2.28,1.26,1.6,3.52,2.98,4.03,0.94,2.83,1.28,0.5,2.56,4.2,2.97,2.45,1.51,1.88,1.16,1.11,2.62,3.43,0.94,1.94,1.65,2.26,2.56,2.21,2.08,,,,,,,,,,,
June,,,3.4,1.73,-999,1.11,1.21,2.02,2.65,1.81,3.01,0.31,1.65,0.59,1.85,0,0.8,2.79,3.63,1.19,1.05,3.69,0.59,1.08,0.95,3.69,4.83,1.88,2.57,1.76,,,,,,,,,,,
July,,,3.5,1.7,-999,1.98,1.3,0.82,2.52,1.31,5.3,1.23,3.2,2.5,3.75,2.66,3.74,2.17,0.77,2.47,2.7,1.51,3.91,0.93,0.78,0.88,2.94,2.17,3.05,4.78,,,,,,,,,,,
August,,,5.92,2.15,1.42,4.43,2.6,4.95,1.91,3.1,1.19,3.17,2.15,2.05,3.9,3.91,2.7,5.1,2.31,2.46,3.34,4.76,1.5,1.74,2.17,1.14,1.25,1.1,4.1,1.03,,,,,,,,,,,
September,,,1.13,2.69,2.07,0.78,3.15,0.99,5.8,2.03,3.15,1.12,2.15,2.47,3.47,3.42,4.28,5.8,2.41,1.34,2.25,3.76,2.53,1.08,1.45,4,3.18,1.97,2.87,0.75,,0.47,,,,,,,,,
October,,,2.52,1.99,1.63,1.77,2.57,4.25,2.1,3.6,1.95,2.37,0.51,3.91,3.67,3.54,2.45,1.95,3.41,2.72,3.2,1.05,4.62,3.44,3.16,4.2,1.13,2.48,2.92,2.24,,2.53,,,,,,,,,
November,,,2.04,1.84,2.6,2.12,2.97,1.75,1.42,1.7,0.68,1.81,1.6,3,1.11,3.06,3.45,2.92,2.72,4.3,3.16,4.15,2.05,1.25,1.58,2.32,2.44,1.73,3.36,2.75,,1.89,,,,,,,,,
December,,,1.85,1.59,4.23,4.67,1.38,1.24,3.3,4.35,1.74,2.1,3.22,3.61,3.5,2.22,1.15,0.96,1.9,3.98,3.74,0.84,1.52,0.86,3.46,2,2.87,2.89,2.17,1.4,,0.65,,,,,,,,,
Total,,22.41,28.26,23.34,25.13,25.89,25.93,25.78,28.92,29.48,31.18,19.82,23.6,27.38,30.51,29.08,25.84,29.72,26.12,22.1,30.86,27.66,26.81,17.43,20.36,25.72,29.92,26.61,27.68,26.03,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Dyserth Castle. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
