"GRANTHAM SALTERSFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2534,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.98,1.81,2.13,1.25,2.00,1.70,2.87,1.82,3.33,1.23,2.74,
February,1.22,0.33,2.63,3.65,1.11,2.27,1.17,1.96,1.30,0.51,0.66,
March,2.32,0.76,1.82,1.73,0.47,1.16,0.49,2.00,1.42,0.13,1.73,
April,4.68,1.03,2.94,1.87,2.19,1.56,2.00,1.82,0.84,1.05,2.85,
May,1.32,1.61,1.27,1.61,2.98,3.07,2.84,0.89,1.64,1.04,2.25,
June,1.91,0.89,1.04,0.76,2.29,0.19,2.45,3.01,2.27,1.26,0.80,
July,2.72,0.29,4.96,3.19,2.88,1.29,2.20,2.08,1.32,0.98,3.23,
August,0.96,3.41,6.12,2.18,2.32,1.06,2.63,3.41,2.19,1.69,2.28,
September,1.38,0.56,1.43,2.31,3.15,3.34,1.07,4.17,0.51,0.67,4.11,
October,1.29,1.43,1.58,2.54,4.45,2.74,2.57,2.26,3.71,2.42,1.25,
November,0.97,1.30,1.20,2.20,1.72,2.53,2.91,3.09,2.28,4.45,3.14,
December,2.25,1.23,3.31,2.40,2.01,2.17,0.74,2.50,1.82,3.63,2.10,
Total,23.00,14.65,30.43,25.69,27.57,23.08,23.94,29.01,22.63,19.06,27.14,
Calc annual,23.00,14.65,30.43,25.69,27.57,23.08,23.94,29.01,22.63,19.06,27.14,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
