TRINITY RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4432,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.56,1.90,2.71,3.84,0.71,,,,,,,
February,3.05,0.37,3.54,0.24,4.09,,,,,,,
March,2.46,1.89,1.59,4.67,1.04,,,,,,,
April,1.57,2.58,1.97,1.77,3.17,,,,,,,
May,1.94,2.96,2.83,0.53,2.23,,,,,,,
June,1.84,1.60,2.70,1.19,4.18,,,,,,,
July,2.47,2.64,2.49,0.55,0.74,,,,,,,
August,7.30,0.59,2.50,3.99,2.46,,,,,,,
September,2.83,4.46,3.35,2.86,3.26,,,,,,,
October,0.91,5.28,3.21,4.63,4.37,,,,,,,
November,4.23,3.09,2.02,3.56,6.90,,,,,,,
December,0.77,1.55,2.20,8.46,,,,,,,,
Total,32.93,28.91,31.11,36.29,,,,,,,,
Calc annual,32.93,28.91,31.11,36.29,33.15,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
