"STAPLEHURST SAYNDEN FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3194,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,2.31,0.84,2.80,0.54,3.11,,
February,,,,,,0.25,0.35,2.45,1.07,2.71,,
March,,,,,,2.12,3.11,4.56,2.07,0.95,,
April,,,,,,1.53,0.35,1.68,0.95,2.80,,
May,,,,,,0.05,0.24,1.08,3.52,1.84,,
June,,,,,,0.10,3.88,1.83,1.84,1.03,,
July,,,,,,2.68,1.00,0.33,0.44,1.81,,
August,,,,,,2.03,2.76,3.40,2.03,1.83,,
September,,,,,,0.84,7.52,2.58,0.51,3.19,,
October,,,,,,2.56,5.75,0.07,3.00,2.15,,
November,,,,,,4.87,1.30,1.40,2.97,3.25,,
December,,,,,,2.78,3.80,3.32,2.31,1.87,,
Total,,,,,,22.12,30.90,25.50,21.25,26.54,,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.12,30.90,25.50,21.25,26.54,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,,
