SWINTON COUNCIL OFFICES,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7896,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.14,1.05,,,,,,,,,,
February,2.76,0.97,,,,,,,,,,
March,0.65,0.96,,,,,,,,,,
April,1.89,0.71,,,,,,,,,,
May,1.81,0.65,,,,,,,,,,
June,2.98,2.60,,,,,,,,,,
July,2.15,0.20,,,,,,,,,,
August,2.37,1.84,,,,,,,,,,
September,0.36,2.35,,,,,,,,,,
October,1.77,2.06,,,,,,,,,,
November,3.29,2.97,,,,,,,,,,
December,3.43,3.70,,,,,,,,,,
Total,25.60,20.06,,,,,,,,,,
Calc annual,25.60,20.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
