"GR. CLACTON CLAY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1311,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.59,1.74,2.90,1.29,1.92,0.98,1.62,1.29,2.91,1.31,1.65,
February,0.50,0.87,1.50,2.11,0.52,1.33,2.02,2.84,0.81,0.39,1.25,
March,0.70,0.83,1.30,1.07,0.81,0.83,0.14,1.23,1.98,0.11,1.64,
April,3.33,1.20,2.10,0.79,1.95,1.55,2.75,2.07,1.33,1.68,1.46,
May,0.98,0.77,0.40,1.07,3.18,2.43,0.97,1.22,1.61,0.99,2.41,
June,0.97,0.15,1.40,0.79,1.44,0.36,1.89,3.87,2.77,1.32,0.95,
July,3.41,0.38,2.40,0.75,3.19,1.22,1.67,4.43,1.91,2.74,3.66,
August,1.15,0.71,1.00,1.72,1.55,1.56,0.68,3.14,2.19,1.48,2.89,
September,2.93,1.45,3.20,1.44,2.01,2.36,0.88,3.16,0.75,0.27,3.91,
October,0.95,0.50,1.40,4.28,4.09,2.34,2.50,1.38,1.95,2.53,0.96,
November,0.74,1.47,1.50,2.24,2.36,1.80,3.07,2.48,2.13,3.84,4.07,
December,2.86,1.03,1.40,2.27,2.29,1.92,0.67,2.83,3.17,3.20,1.91,
Total,20.11,11.10,20.50,19.82,25.31,18.68,18.86,29.94,23.51,19.86,26.76,
Calc annual,20.11,11.10,20.50,19.82,25.31,18.68,18.86,29.94,23.51,19.86,26.76,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
