LYDBROOK (VIADUCT HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2126,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.11,3.13,4.50,1.33,4.24,2.61,4.84,3.94,5.03,1.34,6.08,
February,1.68,0.19,3.76,8.59,0.38,4.45,2.05,3.66,2.66,1.38,0.78,
March,4.05,2.06,3.24,1.79,1.29,0.74,0.26,3.32,4.28,0.15,3.51,
April,5.30,1.01,3.14,2.58,2.82,2.35,2.62,1.32,1.18,0.90,3.03,
May,1.75,1.45,0.41,1.71,5.23,3.66,2.38,1.00,0.83,2.34,1.24,
June,2.52,0.60,0.52,0.36,3.34,0.00,1.72,2.82,2.21,1.62,0.62,
July,4.95,0.45,4.22,2.20,4.34,2.68,2.71,4.19,1.56,1.43,3.29,
August,1.06,2.64,3.10,2.26,4.01,2.95,2.53,3.76,2.13,1.54,3.30,
September,2.59,2.13,1.76,2.70,4.94,3.64,0.53,4.65,1.18,0.33,3.78,
October,3.77,1.78,1.39,5.67,3.88,3.26,3.01,3.05,6.51,5.52,3.08,
November,1.01,2.59,1.57,2.10,3.23,2.01,8.59,2.96,3.41,10.14,4.47,
December,3.46,1.67,5.45,2.34,4.59,3.03,0.52,3.39,2.73,8.21,3.75,
Total,37.25,19.70,33.06,33.63,42.29,31.38,31.76,38.06,33.71,34.90,36.93,
Calc annual,37.25,19.70,33.06,33.63,42.29,31.38,31.76,38.06,33.71,34.90,36.93,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
