PAIGNTON-VICTORIA-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX891609,Long,-3.562964,Lat,50.436541,Elevation,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,3.13,5.84,3.48,4.22,0.49,8.41,7.92,5.29,7.2,2.99,5,,,,,4.72,5,8.47,0.96,1.19,4.19,3.83,0.54,1.55,6.17,4.62,4.33,4.49,5.46,4.33
February,,,,,,,,,,,,2.2,0.02,4.85,0.15,4.69,4.26,7.34,1.26,2.42,5.37,5.22,,,,,3.85,2.94,1.57,1.79,7.73,,0.53,1.5,3.88,3.37,0.27,6.52,3.41,0.37,5.9
March,,,,,,,,,,,,2.53,3.12,4.48,3.91,1.45,4.5,6.16,0.09,1.34,3.2,3.93,,,,,2.3,11.77,1.91,1.1,2.19,,3.67,0.63,3.42,1.83,1.17,3.6,2.19,4.62,3.56
April,,,,,,,,,,,,3.58,3.05,1.68,3.46,4.07,2.6,3.51,0.12,2.36,4.15,1.37,,,,,2.27,3.29,2.85,1.68,1.73,2.36,3.76,3.44,0.21,1.12,0.81,0.31,0.95,3.73,2.4
May,,,,,,,,,,,,2.17,3.56,1.44,1.38,2.65,0.89,2.73,2.47,0.5,1.64,,,,,,5.71,2.22,2.61,2.76,3.83,2.66,2.39,3.8,1.91,3.9,0.87,2.2,2.73,1.3,2.07
June,,,,,,,,,,,,3.28,3.71,1.44,1.65,5.19,1.14,1.34,0.94,3.82,0.76,,,,,,2.68,3.33,1.93,0.75,0.71,0.78,1.54,2,2.79,3,1.63,0.6,3.11,1.27,1.13
July,,,,,,,,,,,1.52,4.48,1.66,2.23,0.97,0.16,4.78,1.54,3.54,6.66,2.88,,,,,,1.01,1.6,0.83,1.66,4.79,1.98,1.5,2.6,2.18,2.93,2.47,3.54,3.65,2.22,3.79
August,,,,,,,,,,,4.84,4,1.71,1.04,3.01,2.45,0.18,1.71,6.77,1.81,0.04,,,,,2.19,4.94,1.01,2.62,1.88,3.53,3.73,4.18,2.12,3.4,0.07,4.37,2.59,3.79,2.34,4.55
September,,,,,,,,,,,3.84,1.35,5.54,3.19,2.88,4.22,2.75,1.72,1.2,0.96,1.44,,,,,2.85,5.29,1.87,2.32,2.81,4.53,4.64,3.71,3.1,3.52,0.91,7.14,2.92,3.88,0.01,6.26
October,,,,,,,,,,,3.71,0.5,8.12,2.18,2.63,4.02,0.84,3.38,4.14,5.66,4.44,,,,,5.07,1.54,0.97,4.77,7.87,1.76,1.14,5.31,2.77,3.15,3.12,1.46,2.86,3.23,3.52,9.04
November,,,,,,,,,,,6.89,7.78,2.72,1.31,2.43,7,4.05,2.4,7.38,7.84,9.06,,,,,1.33,7.95,3.07,1.99,5.31,6.87,6.65,6.96,2.15,7.66,4.85,1.1,3.01,1.93,8.34,7.07
December,,,,,,,,,,,4.16,1.86,3.3,2.21,12.2,5.84,5.3,4.38,4.08,2.01,3.91,,,,,6.23,5.08,2.96,7.59,1.85,3.97,3.97,3.25,0.7,3.56,6.31,7.24,3.07,4.03,9.1,5.06
Total,,,,,,,,,,,,36.86,42.35,29.53,38.89,42.23,39.7,44.13,37.28,42.58,39.88,,,,,,47.34,40.03,39.46,30.42,42.83,,40.63,25.35,37.23,37.58,33.15,35.55,37.39,42.28,55.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 July Gauge moved to Victoria Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Sept 29th Inspection found outer container loose in ground and binding rim becoming detached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Nov Gauge repaired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 June Gauge moved in 2nd week a few yards distant in same park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 May Gauge terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Station re-opened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Feb Mar no readings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
