ILKESTON-NEW-STANTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK475386,Long,-1.2946089,Lat,52.942696,Elevation,150,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.43,4.37,1.59,1.79,1.9,2.49,0.95,3.4,3.2,2.05,4.99,3.12,3.14,2.67,4.41,2.81,1.57,2.23,1.91,4.88,0.97,0.78,2.11,1.89,0.83,1.18,2.42,3.21,1.51,2.64,3.17,5
February,,,,,,,,,,,0.93,3.15,0.63,3.14,0.68,2.33,1.51,4.08,0.31,1.18,2.78,2.05,0.88,0.46,2.26,2.38,2.85,1.68,1.52,0.44,4.41,2.91,0.56,1.8,2.21,1.61,0.76,2.34,3.62,0.11,2.05
March,,,,,,,,,2.15,,3.28,0.54,2.15,2.84,2.01,0.67,1.63,1.98,,2.47,2.01,2.83,1.8,0.81,0.36,0.91,0.92,4.4,0.8,1.4,0.87,3.23,2.46,1.16,2,2.1,0.65,2.36,1.72,1.29,1.49
April,,,,,,,,,1.04,1.25,3.52,3.41,3.11,1.55,2.67,3.21,1.51,2.15,,1.8,1.72,1.94,1.09,0.51,2.53,2.39,1.19,1.97,1.41,2.11,2.02,1.67,1.49,2.2,0.37,1.07,1.7,0.12,0.78,2.26,1.01
May,,,,,,,,,1.79,2.25,3.33,2.92,7.15,1.88,1.09,0.26,0.33,2.51,2.19,1.13,1.57,2.26,3.48,3.22,1.17,2.49,1.29,1.49,1.77,1.95,1.59,3.1,2.76,1.72,2.25,2.69,0.58,0.8,2.65,0.44,1.13
June,,,,,,,,,2.78,1.28,3.01,5,0.79,1.51,0.58,2.75,2.83,0.42,1.07,1.21,0.57,0.77,0.68,1.48,1.75,2.46,2.53,1.42,2.37,0.61,1.32,1.34,2.46,2.66,3.73,3.56,2.94,1.49,3.78,0.74,2.25
July,,,,,,,,,1.33,1.44,5.82,5.37,3.87,2.25,1.71,0.66,4.64,3.4,3.78,,2.93,3.58,2.51,0.77,1.58,2.17,1.56,2.06,1.02,3.24,2.15,0.71,1.25,1.6,1.83,0.76,2.37,1.91,4.49,1.11,3.02
August,,,,,,,,,2.89,2.71,3.26,,1.58,,2.04,1.99,0.92,0.5,1.69,3.13,0.37,3.83,2.57,2.07,2.44,2.07,4.33,0.24,4,1.75,3.16,4.76,2.1,1.47,4.42,0.72,5.53,3.28,2.56,0.94,3.79
September,,,,,,,,,1.08,0.54,4.53,3.1,2.01,,1.94,4.75,3.22,1.21,2.18,1.42,0.63,0.48,1,1.94,3.44,2.08,3.15,1.52,2.5,1.12,2.27,1.21,1.19,2.02,2.7,0.51,2.47,5.82,2.55,0.04,3.81
October,,,,,,,,,4.3,3.47,3.27,0.64,3.44,3.4,1.87,3.16,1.51,2.59,1.63,3.09,,2.38,1.9,1.68,2.33,3.57,1.24,0.27,1.94,4.33,0.8,0.79,2.58,1.86,2.74,1.71,1.27,1.3,2.17,2.04,5.23
November,,,,,,,,,3.16,5.33,3.47,3.15,1.88,1.39,1.82,4.38,2.15,1.98,2.15,3.97,5.93,3.46,1.43,2.05,4.66,0.24,4.33,1.89,1.22,2.19,4.28,4.88,1.44,1.76,4.57,1.63,0.94,2.2,1.4,2.44,3.03
December,,,,,,,,,2.45,4.49,2.82,1.02,0.68,0.51,4.92,3.79,1.94,3.53,3.3,1.95,1.79,,2.22,0.81,0.98,1.35,2.23,2.52,2.85,2.36,1.18,1.66,2.14,0.75,2.61,2.48,,2.21,2.85,3.41,3.34
Total,,,,,,,,,,,41.61,,29.08,,23.82,28.9,25.59,27.55,,,,,22.23,20.21,26.31,23.68,27.85,21.37,26.28,22.47,24.83,28.37,22.32,19.83,30.61,21.26,,25.34,31.21,17.99,35.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 3505 NEW STANTON Start 1925 end 1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record and is near the Iron Works, who were the observers. Altitudes match.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
