GLYNCORRWG-COLLIERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS875993,Long,-3.6279,Lat,51.6813,Elevation,717,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,6.56,6.57,17.35,14.34,13.88,13.09,7.37,14.51,9.71,5.85,1.7,2.08,10.63,12.55,12.08,9.69,11.71,6.75,5.03,4.11,14.31,9.97,6.19,4.73,10.4,7.41,4.87,3.28,8.89,14.65,11.37,6.86,8.74,11.63,11.86,3.71,13.23,6.53,11.18,3.54,10.74,6.19,9.57,12.93,7.79,8.2,12.6,3.14,5.26,11.45,16.81,15.88,8.25,7.43,7.89,8.58,13.16,9.41,17.74,4.07,
February,7.91,7.75,10.62,1.44,6.34,6.15,13.96,10.36,7.56,8.71,11.76,10.31,5.92,12.9,9.02,11.56,2.09,3.76,1.57,5.61,2.57,1.07,5.41,13.81,13.61,0.15,2.53,10.69,6.71,7.03,10.78,2.32,3.51,8.82,9.37,4.45,7.43,5.09,5.23,1.64,11.02,9.49,6.02,2.89,12.47,12.97,11.23,0.8,14.21,6.12,5.66,0.35,12.11,18.28,1.37,15.13,8.99,6.27,10.49,2.86,
March,5.29,4.14,8.7,5.48,9.72,3.44,6.74,7.36,4.66,4.72,5.32,8.67,11.74,2.81,6.13,3.8,12.92,3.58,9.17,4.98,6.35,3.44,2.73,2.51,8.69,9.65,11.25,11.22,3.19,3.79,1.71,5.39,5.08,14.78,4.57,11.59,5.73,5.18,7.07,8.04,2.62,2.95,15.8,14.39,12.58,2.92,3.1,1.54,9.47,10.46,9.31,10.35,7.99,4.26,2.93,1.33,1.93,8.03,8.33,2.87,
April,0.81,9.84,3.37,0.98,4.69,4.25,5.53,5.48,4.58,3.02,4.26,3.64,9.25,1.75,3.39,5.97,4.86,2.99,3.87,3.91,3.75,6.24,3.35,0.17,4.35,6.07,2.74,9.5,4.64,11.55,3.99,8.48,5.02,3.54,8.1,6.96,1.94,7.16,2.84,6.55,5.03,6.68,1.38,10.42,2.23,3.9,5.8,3.09,3.23,1.29,11.09,1.59,4.24,4.81,6.33,5.44,2.62,3.91,2.67,1,
May,4.6,0.78,4.42,4.8,1.55,5.77,1.06,5.04,9.35,5.4,3.4,6.37,4.49,5.26,7.42,4.4,5.95,3.61,4.35,4.24,3.64,9.81,3.4,4.96,6.7,0.5,0.12,4.09,5.27,6.37,4.9,2.27,4.2,6.38,6.85,1.1,9.65,4.6,7.03,3.25,4.64,5.6,1.91,5.6,5.55,3.71,4.29,3.68,2.61,2.52,6.53,4.01,2.95,7.56,6.73,9.28,3.24,3.51,0.6,7.52,
June,1.48,3.38,9.69,4.55,2.49,6.98,5.12,5.11,5.06,10.06,4.56,5.45,8.6,7.58,3.48,6.7,2.1,1.53,4.43,0.47,7.14,4.11,5.62,2.66,6.16,1.46,3.12,5.6,6.33,0.97,6.7,4.5,5.12,1.86,2.71,8.02,3.19,13.88,2.36,5.15,7.07,6.16,10.96,5.42,2.5,3.05,4.98,3.38,4.06,4.46,8.26,1.01,3.25,1.54,4.58,0.22,4.15,6.37,8.48,6.37,
July,3.98,12.26,6.4,8.37,4.1,8.44,5.14,9.43,2.96,8.7,14.09,4.96,14.54,6.01,7.29,5.97,9.3,5.89,9.21,7.08,8.22,5.9,4.45,6.07,5.82,11.7,4.6,2.83,2.49,2.92,2.72,2.04,2.65,5.58,5.67,4.77,3.75,5.65,9.72,7.92,8.82,0.7,6.73,1.42,6.9,8.9,3.3,4.55,7.51,2.37,10.25,5.27,12.05,7.38,8.65,4.44,5.23,9.11,6.15,7.02,
August,4.01,4.35,4.99,10.21,12.32,8.43,7.93,12.63,10.38,12.49,0.93,12.55,7.29,4.71,3.2,4.04,4.21,2.63,7.64,8.1,7.52,15.74,7.52,8.29,8.14,10.18,8.21,10.11,10.64,1.97,8.18,7.12,4.74,14.35,7.39,9.08,8.7,12.52,7.37,2.98,10.06,6.02,18.25,3.31,7.41,5.41,6.28,15.4,6.77,5.7,5.47,9.71,7.36,10.63,11.89,8.12,9.8,11.33,8.43,7.79,
September,5.09,7.97,11.9,7.16,7.69,8.36,10.09,7.15,6.73,10.23,5.75,4.2,6.46,11.35,9.58,14.84,9.66,9.18,5.41,3.04,3.59,9.08,9.48,6.68,2.18,2.99,12.14,12.6,3.12,4.03,6.72,4.98,2.53,9.84,4.64,4.36,2.76,2.88,5.55,8.19,0.38,6.42,2.11,3.76,5.01,2.36,8.48,6.46,17.29,4.4,5.65,4.34,8.88,8.67,13.12,6.06,4.05,9.37,2.9,3.03,
October,13.57,9.66,12.08,9.41,11.34,12.5,8.58,10.9,9.92,4.15,6.7,5.97,11.44,9.85,4.98,9.75,12.71,4.24,3.55,6.84,7.76,17.94,5.84,12.24,11.33,5.41,9.2,4.08,12.35,8.5,10.15,5.74,9.18,20.35,8.14,3.95,12.65,10.91,2.24,18.54,6.31,6.31,8.04,9.3,2.84,3.78,16.98,7.14,7.66,2.67,4.83,3.45,3.16,11.75,10.09,13.27,7.52,7.4,15.12,11.64,
November,7.4,2.38,15.8,5.2,4.87,10.45,6.45,17.19,6.72,0.78,11.59,12.63,11.16,10.1,4.06,13.13,9.36,7.94,15.54,4.43,12.57,7.57,7.52,5.86,12.82,11.11,2.81,8.18,10.19,5.82,9.27,3.57,6.68,6.6,6.28,7.87,10.84,7.9,4.75,4.25,9.51,13.37,5.38,16.18,9.44,4.28,8.07,5.2,7.65,4.41,5.67,5.1,4.38,9.04,5.9,,13.95,8.84,16.7,22.06,
December,3.28,7.39,12.25,5.16,7.08,5.19,15.28,7.52,5.4,7.33,11.02,9,13.54,6.45,16.37,3.77,10.46,7.88,11.62,7.05,1.41,17.29,6.37,12.53,9.72,8.7,17.16,14.37,16.48,5.38,15.39,11.57,8.6,7.09,8.63,3.84,5.7,12.11,8.4,17.78,11.48,22.58,18.23,6.66,14.06,16.92,6.94,2.54,20.27,17.74,13.48,9.2,11.72,9.62,14.51,,0.57,5.61,11.12,16.85,
Total,63.98,76.47,117.57,77.1,86.07,93.05,93.25,112.68,83.03,81.44,81.08,85.83,115.06,91.32,87,93.62,95.33,59.98,81.39,59.86,78.83,108.16,67.88,80.51,99.92,75.33,78.75,96.55,90.3,72.98,91.88,64.84,66.05,110.82,84.21,69.7,85.57,94.41,73.74,87.83,87.68,92.47,104.38,92.28,88.78,76.4,92.05,56.92,105.99,73.59,103.01,70.26,86.34,100.97,93.99,,75.21,89.16,108.73,93.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Nov Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
