"BARROW GURNEY RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1992,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.52,3.85,3.18,2.13,4.54,3.63,4.80,3.03,5.88,1.32,5.44,
February,1.60,0.31,4.39,7.82,0.73,4.97,2.08,3.82,3.84,1.72,0.63,
March,2.87,2.17,3.43,1.52,1.80,0.52,0.59,3.60,2.66,0.43,2.28,
April,4.63,1.06,3.87,3.01,3.05,1.96,3.14,1.66,1.35,0.88,2.71,
May,1.88,2.27,1.16,2.11,4.45,5.12,2.76,1.39,1.44,2.89,1.64,
June,3.58,0.26,1.93,0.70,4.08,0.01,2.13,3.40,2.92,1.89,2.17,
July,5.44,1.24,5.64,2.05,5.26,3.54,2.41,5.80,3.27,1.53,2.32,
August,1.67,2.91,4.08,4.28,6.39,4.58,3.40,4.54,2.67,4.74,5.65,
September,1.80,4.44,2.86,3.25,4.06,4.25,1.87,7.02,1.35,0.63,4.88,
October,3.15,1.72,1.76,4.80,6.22,4.15,4.33,3.12,7.08,7.02,3.54,
November,1.98,2.42,1.63,3.24,3.20,2.20,7.50,3.51,3.60,9.99,4.72,
December,2.77,2.70,5.13,3.40,4.67,4.99,0.57,3.23,3.98,8.36,4.03,
Total,35.89,25.35,39.06,38.31,48.45,39.92,35.58,44.12,40.04,41.40,40.01,
Calc annual,35.89,25.35,39.06,38.31,48.45,39.92,35.58,44.12,40.04,41.40,40.01,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
