TENBURY (BELLE VUE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO592666,Long,-2.599675,Lat,52.296003,Elevation,315,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.52,2.24,3.35,3.04,4.15,1.06,5.46,1.56,,1.9,2.1,0.93,3.39,3.32,2.95,4.58,3.4,3.76,2.91,4.81,2.04,1.64,2.6,2.02,4.92,1.21,0.53,2.03,2.66,0.61,1.92,3.46,3.59,1.37,2.04,3.43,4.78
February,,,,,0.36,4.18,1.85,2.2,2.05,0.48,0.76,2.33,,1.22,0.31,2,2.49,4.78,0.53,0.98,2.35,2.5,0.51,0.86,0.76,1.63,2.1,1.45,1.49,0.66,3.83,3.09,0.63,1.55,2.2,1.71,0.58,2.67,4.59,0.25,2.46
March,,,,,1.23,0.61,0.36,2.76,2.3,0.12,2.39,0.23,,2.27,1.95,0.78,2.74,2.56,0.21,0.91,1.19,2.18,2.05,0.92,0.28,1.04,0.68,5.76,0.89,1.37,0.95,3.91,1.76,1.62,2.53,2.96,1.06,1.74,1.53,2.03,2.08
April,,,,,3.38,1.95,1.78,1.43,1.51,0.62,3.13,3.29,,1.1,2.04,3,2.48,1.84,0.1,1.69,2.48,1.31,1.27,1.01,1.33,0.65,1.89,2.01,1.44,1.67,1.75,2.01,1.74,3.31,0.3,1.11,1.96,0.08,0.4,2.5,1.5
May,,,,,5.48,3.11,2.72,1.31,1.14,1.84,2.03,3.71,,1.25,1.16,1.13,0.81,2.12,1.59,1.05,2.54,2.84,3.14,2.62,0.54,3,3.31,2.63,1.98,2.45,0.78,2.66,2.1,2.19,2.23,4.6,0.42,1.19,2.45,1.5,1.14
June,,,,,2.52,0.17,0.82,3.28,3.14,2.24,1.16,3.63,,2.32,1.09,3.14,3.38,0.49,1.34,1.9,1.23,2.88,0.34,1.57,0.99,2.68,2.43,1.81,1.82,0.39,3.85,0.75,1.75,1.5,3.77,4.25,1.39,1.98,3.92,1.12,1.89
July,,,,,3.97,2.65,1.94,2,1.3,1.66,3.12,3.39,,2.34,2.87,0.46,4.38,2.62,2.84,3.76,2.7,2.38,1.22,1.04,1.99,2.29,1.75,2.5,1.13,1.16,3.44,0.98,0.97,2.69,2.19,1.65,3.45,2.54,2.98,1.4,2.71
August,,,,,3.39,2.65,1.94,3.91,2.54,1.2,2.86,3.82,,0.53,2.03,1.34,0.32,0.58,3.65,1.59,0.25,3.21,1.55,1.63,2.3,3.16,6.86,0.8,3.92,1.11,3.7,3.1,4.73,3.13,4.03,0.62,5.15,4.36,1.87,2.24,4.98
September,,,,1.31,4.2,3.49,0.84,3.63,1.22,1.34,3.62,1.82,2.48,2.02,1.95,3.65,2.71,2.6,1.82,0.56,0.96,1.02,1.14,2.35,2.35,1.76,3.74,1.02,2.19,1.88,3.56,1.63,2.16,1.98,2.31,1.33,3.73,4.82,6.56,0.18,4.34
October,,,,3.82,4.09,2.96,2.55,2.03,4.76,4.71,2.48,0.73,4.06,5.49,0.95,2.89,1.46,3.11,2.88,2.71,3.29,2.26,1.43,2.34,2.8,3.33,0.57,0.35,1.49,4.92,1.21,0.79,3.96,2.12,3.81,1.71,1.69,1.28,2.32,2.48,6.77
November,,,,1.74,2.24,2.08,5.69,3.13,2.69,7.39,2.78,4.25,1.43,0.67,1.17,5.09,3.18,1.73,3.26,5.47,6.55,2.35,0.67,1.57,3.61,0.24,4.03,1.74,1.88,2.4,3.64,6.61,2.36,1.71,6.22,2.61,1.06,2.32,2.25,3.81,4.65
December,,,,2.37,3.73,2.56,0.63,2.34,2.15,5.77,3.43,1,1.01,0.24,4.75,2.98,2.86,2.24,2.89,1.67,1.26,1.28,3.41,1.2,1.58,3.32,2.24,2.16,4.72,1.66,1.63,2.33,2.1,1.19,2.05,3.11,3.07,2.47,2.67,5.66,3.69
Total,,,,,38.11,28.65,24.47,31.06,28.95,28.43,33.22,29.76,,21.35,22.37,27.39,30.2,27.99,24.06,26.87,28.2,27.97,19.64,21.92,20.57,24.74,32.2,24.25,27.87,20.88,28.87,29.89,26.92,23.6,33.56,29.12,27.15,26.82,33.58,26.6,40.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,TENBURY: BELLE VUE ,01/01/1923,31/12/1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
