"UPTON GREY HODDINGTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,750,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.37,3.61,4.71,1.93,4.00,3.71,5.80,2.71,6.49,1.44,5.13,
February,0.89,0.49,3.37,6.42,0.62,5.17,2.39,5.69,2.88,0.61,0.78,
March,2.28,1.62,2.84,2.92,1.69,0.48,0.89,5.23,3.06,0.08,1.19,
April,3.94,1.05,4.09,3.70,4.39,3.07,3.58,3.27,1.81,0.71,1.99,
May,1.18,2.26,1.23,2.92,4.44,4.15,2.88,1.16,1.92,1.80,1.42,
June,1.82,0.24,1.34,0.42,2.95,0.02,3.25,3.23,2.89,1.53,0.46,
July,6.72,0.43,4.48,1.41,4.72,3.22,1.31,4.33,1.88,2.09,1.40,
August,1.94,2.16,3.07,2.92,3.23,4.39,1.29,3.89,2.78,1.49,4.01,
September,1.56,1.25,1.97,1.99,4.76,3.82,1.30,6.12,1.53,0.45,2.91,
October,4.08,1.02,1.25,7.26,4.52,4.21,3.21,2.27,6.87,4.36,1.36,
November,1.96,1.93,1.87,2.68,4.08,2.13,7.93,5.52,3.56,8.50,5.62,
December,3.02,1.87,4.33,3.66,7.13,4.91,0.48,4.19,3.43,7.33,2.74,
Total,33.76,17.93,34.55,38.23,46.53,39.28,34.31,47.61,39.10,30.39,29.01,
Calc annual,33.76,17.93,34.55,38.23,46.53,39.28,34.31,47.61,39.10,30.39,29.01,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
