LANCASTER LUNE AQUEDUCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD482640,Long,-2.793035,Lat,54.069317,Elevation,74,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.12,6.76,3.32,4.15,3.5,3.3,4.64,3.97,10.16,1.78,6.54,4.17,4.75,3.24,4.75,1.52,4.17,2.5,5.03,4.15,2.05,0.6,3.86,6.14,5.41,3.49,4.09,4.32,7.66,2.5,2.03,4.25,4.88,2.29,4.33,2.31,3.45,4.49,4.36,2.78,5.99
February,2.86,0.25,3.79,5.01,0.57,5.17,4.37,2.66,5.34,0.84,0.26,3.6,0,3.61,0.16,5.1,2.31,5.45,1.62,2.89,2.02,4.37,1.76,2.33,1.88,4.17,3.35,0.92,2.38,2.23,4.45,4.13,1.2,1.72,3.32,1.93,0.42,3.35,5.9,1.26,3.55
March,4.85,3.77,2.21,1.03,1.52,1.29,1.5,3.55,3.03,1.05,3.08,0.47,2.7,2.09,1.98,1.32,1.71,1.5,3.16,1.88,3.75,2.57,2.18,1.1,0.58,2.64,0.82,6.3,2.61,1.89,2.25,4.61,2.48,0.82,2.79,1.38,1.18,2.92,1.85,2.65,1.52
April,4.39,1.42,2.08,3.12,1.69,2.45,1.74,2.04,1.68,1.72,1.84,2.11,2.65,1.71,2.76,2.86,0.5,3.03,0.42,2.18,2.01,1.27,1.67,2.93,2.99,1.84,1.43,4.03,1.27,4.44,2.78,2.21,3.75,3.4,1.28,2.77,1.38,0.63,1.54,2.95,3.36
May,5.27,2.81,2.8,2.98,6.48,4.39,2.96,2,1.15,2.28,1.22,2.08,5.55,3.2,4.22,1.47,1.43,1.9,3.26,0.95,1.38,2.78,3.18,3.64,2.76,2.99,2.08,3.07,1.36,2.87,1.07,2.08,2.89,2.3,3.36,3.25,3.23,3.77,5.36,1.84,2.61
June,2.51,0.82,3.19,0.75,2.89,0.54,2.81,3.85,7.47,2.07,2.14,6.82,1.69,1.6,2.45,4,3.13,2.54,4.49,3.15,0.63,0.38,0.95,2.77,3.41,4.29,3.07,3.49,5.95,0.64,3.21,1.41,4.62,2.13,4.09,3.92,2.24,2.02,4.31,4.22,1.39
July,6.07,1.29,5.8,4.22,3.6,2.9,4.78,4.07,5.85,4.12,3.78,5.9,5.68,3.81,2.4,2.42,3.3,2.36,4.21,6.74,4.33,1.32,4.28,5.82,3.4,3.05,4.81,4.32,2.13,4.44,4.32,2.7,1.91,4.14,6.19,2.02,4.7,3.81,2.95,4.72,6.28
August,2.59,7,5.19,5.96,4.79,3.92,3.36,7.31,6.66,6.68,5.75,3.26,1.95,2.72,4.43,2.73,3.38,1.98,3.15,2.07,1.62,4.11,4.24,6.96,3.27,1.31,6.04,0.35,3.72,3.23,7.22,4.26,6.05,4.24,5.61,1.63,12.1,4.72,4.57,0.39,5.91
September,3.05,2.22,3.97,4.43,5.47,3.87,4.78,7.18,2.93,2.79,2.32,2.78,5.04,0.92,4.46,8.12,5.03,3.17,1.57,1.58,5.87,1.44,5.42,4.45,5.34,4.26,6.93,3.96,5.24,1.15,7.77,4.55,4.01,5.3,8.2,3.59,3.29,6.74,4.98,0.57,4.47
October,1.56,2.78,0.85,7.29,4.68,4.91,3.63,3.81,5.37,6.2,7.78,3.54,5.8,5.54,5.93,6.29,3.38,1.76,8.79,0.96,5.29,6.85,5.35,4.61,4.9,5.24,0.33,0.35,3.51,5.42,4.48,1.58,3.63,1.64,10.54,2.12,3.75,6.8,5.39,4.38,3.1
November,2.32,2.11,2.2,5.92,2.69,2.59,6.32,4.79,6.63,8.63,4.85,6.74,2.99,1.74,1.37,4.16,4.96,1.57,5.51,5.2,4.68,2.07,1.1,3.24,6.5,0.16,7.08,6.12,3.97,5,5.19,7.7,2,5.76,7.75,1.72,1.75,1.77,1.64,4.51,8.19
December,2.77,5.43,5.25,4.65,6.17,2.4,1.25,1.22,3.58,6.62,4.35,3.82,2.86,0.53,5.18,2.64,5.24,2.58,4.88,2.26,4.39,1.81,4.4,2.41,3.45,2.78,5.82,2.4,3.26,5.7,2.34,9.05,4.7,2.45,6.11,5.66,3.92,4.83,3.7,8.08,5.01
Total,42.36,36.66,40.65,49.51,44.05,37.73,42.14,46.45,59.85,44.78,43.91,45.29,41.66,30.71,40.09,42.63,38.54,30.34,46.09,34.01,38.02,29.57,38.39,46.4,43.89,36.22,45.85,39.63,43.06,39.51,47.11,48.53,42.12,36.19,63.57,32.3,41.41,45.85,46.55,38.35,51.38
