"HARPTREE HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1969,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.03,5.57,7.97,3.68,2.59,4.46,3.68,9.04,1.40,0.84,,
February,4.09,0.30,2.28,1.05,4.04,4.34,1.25,2.50,2.67,8.91,,
March,4.68,2.83,1.27,0.35,1.42,1.34,7.52,2.19,1.92,2.35,,
April,1.29,1.41,1.37,3.97,1.18,3.75,3.63,1.87,2.15,3.37,,
May,2.06,6.60,3.23,1.34,3.67,4.61,3.31,5.36,5.95,2.67,,
June,2.13,0.32,2.50,3.75,5.64,4.93,2.78,2.53,0.85,2.19,,
July,2.34,3.77,3.12,3.66,1.76,1.85,4.05,1.75,1.58,6.77,,
August,7.73,6.22,6.29,3.37,3.83,5.42,1.18,6.50,3.15,7.65,,
September,0.50,2.66,3.51,3.63,3.95,7.35,2.72,3.62,1.93,6.96,,
October,2.34,5.54,3.91,6.99,5.27,1.37,0.93,5.37,6.59,2.24,,
November,3.10,1.48,3.10,8.38,0.72,8.79,3.47,2.96,5.42,8.83,,
December,3.53,5.02,2.90,4.73,7.42,5.09,4.45,7.10,3.32,3.18,,
Total,37.82,41.72,41.45,44.90,41.49,53.30,38.97,50.79,36.93,55.96,,
Calc annual,37.82,41.72,41.45,44.90,41.49,53.30,38.97,50.79,36.93,55.96,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
