GLASGOW ST GEORGES ROAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8959,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,2.13,6.44,3.45,6.60,4.38,,
February,,,,,,2.31,5.21,3.24,5.56,5.89,,
March,,,,,,1.78,1.35,1.08,4.05,0.94,,
April,,,,,,0.88,1.35,4.27,3.33,1.02,,
May,,,,,,3.30,1.41,3.16,2.64,1.00,,
June,,,,,,0.44,1.82,1.80,1.13,2.06,,
July,,,,,,1.36,3.54,4.45,0.41,2.44,,
August,,,,,,4.68,4.89,3.83,4.28,1.01,,
September,,,,,,0.95,5.21,3.18,2.52,5.28,,
October,,,,,,4.10,2.60,4.35,3.94,1.84,,
November,,,,,,2.65,4.15,1.22,3.67,4.55,,
December,,,,,,3.63,6.02,2.61,5.49,,,
Total,,,,,,28.21,43.99,36.64,43.62,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.21,43.99,36.64,43.62,30.41,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,NaN,,
