STRONACHLACHAR (INVERGYLE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN401102,Long,-4.582846,Lat,56.257305,Elevation,376,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,7,15.65,3.5,8.4,6.9,13.8,16.55,10.2,11.9,8.7,9.5,18.1,12.4,22.7,3.85,15.1,8,18.35,13.7,15.3,4.6,7.25,15.4,16,6.3,2.2,1.4,8.1,11.91,11.93,2.79,13.15,10.67,10.53,9.84,6.84,7.97,6.09,5.29,8.4,5.24,5.6,12.34,10.29,,
February,,,,,,14.7,9.85,1.75,14.55,1.65,16,3.2,9.3,12.1,2.2,7.3,7.4,5.2,12.2,4.2,0.8,8.65,0.2,7.7,2.2,12.9,4.9,8.2,9.4,12.7,3.6,7.8,3.15,11.53,4.18,16.41,6.77,0.74,9.16,9.98,8.91,5.06,2.44,4.27,6.69,4.55,2.68,7.42,4.01,,
March,,,,,,5.35,3,4.1,2.7,6.1,9.7,16.3,3.3,4.5,0.9,3.6,9.2,6.2,12.8,2.2,5.2,2.05,4.1,6.3,4.3,4,5.8,2.65,11.4,8,7.4,2.75,5.5,5.85,1.72,7.42,5.32,5.54,8.32,3.6,6.21,5.46,8.97,2.93,6.57,1.83,4.64,8.41,,,
April,,,,,,6.35,5.95,2.5,1.45,5.85,3.75,2.1,4.7,6.4,5.1,8.3,3.75,6.4,5.2,2.95,2.9,4.1,9.4,5.6,6.1,5.65,2.2,4.55,1.4,4.45,4.85,4.45,4.6,8.47,5.66,4.46,2.97,13,6.36,8.51,5.87,5.05,3.28,5.36,3.34,5.32,2.48,3.41,,,
May,,,,,,1.45,5.9,4.25,3.65,1.85,10.1,6,7.4,3.4,6.7,11,4.65,5.25,1.4,8.3,3.85,7.6,4.2,3.9,4.9,0.65,2.6,3.9,4.6,2,1.7,2.6,5.65,4.92,5.85,6.73,2.17,5.88,2.8,3.94,2.67,2.32,2.12,5,5.64,4.93,4.79,3.69,,,
June,,,,,,2.1,3.25,4.05,3.55,4.4,3.5,1.1,3.2,2.4,3.6,1.35,5.1,7,7.2,6.95,4.1,8.55,3.6,2.7,2.5,6.7,2.7,4.8,10.4,3.9,1.25,1.2,2.59,6.78,6.3,7.48,6.24,5.03,6.45,2.04,3.55,3.02,6.09,2.06,4.71,4.35,4.72,3.14,,,
July,,,,,,4.65,3.45,2.25,4.65,1.85,5.25,6.2,5.9,7.8,8,2.8,4.1,5.25,6.95,4.9,3.65,5.75,6.8,5.35,4.1,2.4,9.1,6.7,6.35,8.25,4,4.1,7.42,4.23,4,5.78,6.24,5.88,6.53,3.29,9.55,4.78,3.77,7.83,4.02,1.44,6.96,5.92,,,
August,,,,,6.4,3.45,4.1,10.25,5.5,5,6.7,7.6,4.5,8.7,5.7,6.8,7.6,7.3,9.05,8.6,7.85,2.2,3.6,6.3,6.5,4.7,4.55,5.15,4.05,3.5,4.45,6.1,10.08,10.09,5.74,2.82,5.88,0.03,10.26,7.37,8.52,8.22,6.61,5,6.94,1.4,7.64,6.79,,,
September,,,,,4.1,2.7,1.85,6,9.1,7.35,4.9,4,4.6,13.1,8.9,4.1,5.5,6.8,6.15,3.8,7,2.8,5.8,2.65,11,11.4,5.6,6.3,8.4,4.55,6.75,3.5,11.13,7.16,7.07,10.37,9.16,8.09,11.06,3.46,16.07,5.79,3.89,10.71,10.39,6.94,8.4,4.73,,,
October,,,,,3.2,5.2,13.85,13.2,12.9,2.5,5.6,8.3,3.6,13.7,5.8,9,9.35,10.2,13.95,11.4,13.65,6.85,10.7,6.5,15,16.3,10.8,3.9,16.6,5.9,11.3,8.5,11.13,17.56,8.7,8.26,0.92,4.73,12.48,12.32,8.68,2.68,9.04,7.66,13.99,7.09,5.75,8.09,,,
November,,,,,11.5,3.35,10.45,15.6,11.6,7.4,11,5,6.7,7.5,7.6,2.2,12.85,8.55,11.75,11.9,10.6,15.35,9.4,4.7,2.9,7.4,5.6,1.5,17.9,14.9,12.4,10.95,2.2,5.35,12.21,1.16,10.69,12.51,6.21,8.08,5.66,13.27,2.89,13.82,14.89,4.62,4.73,2.78,,,
December,,,,,13.85,9.7,9.75,4.45,10.4,15.1,8.4,17.1,10,6.2,14.2,7.8,5.8,1.7,10.3,20.8,10.2,10.9,17.05,2.1,15.8,4.7,15,3.95,9.8,5.15,10.8,6.1,17.72,5.71,10.4,9.8,8.95,3.59,14.62,15.25,2.91,12.93,8.12,9.74,15.89,14.47,13.05,11.21,,,
Total,,,,,,66,87.05,71.9,88.45,65.95,98.7,93.45,73.4,97.7,77.4,73.75,93.4,82.25,119.65,89.85,84.9,82.8,93.2,67.5,90.6,81.4,76.1,67,116.3,79.6,70.7,59.45,89.27,99.56,83.76,83.48,78.46,75.69,104.78,87.68,85.44,76.55,63.31,79.67,101.47,62.18,71.44,77.93,,,
