"MAER HALL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2326,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.93,2.93,3.98,2.72,2.78,2.32,3.30,2.55,6.28,1.95,4.59,
February,3.46,0.79,3.12,3.19,0.98,4.43,3.24,1.82,3.13,0.57,0.31,
March,2.40,1.44,3.11,1.86,1.24,1.02,0.86,3.29,1.86,0.54,4.44,
April,5.00,2.29,1.69,2.38,2.94,1.74,1.60,2.21,1.67,0.60,2.64,
May,3.49,1.12,0.82,4.78,4.30,4.05,4.16,1.69,0.72,2.09,2.36,
June,2.54,0.46,0.98,0.82,2.35,0.07,2.31,5.53,4.16,1.55,1.34,
July,6.80,0.67,4.76,2.97,7.56,2.62,3.42,2.94,1.93,2.56,8.04,
August,2.11,4.65,3.67,3.57,5.86,3.21,3.58,4.75,3.77,3.53,4.50,
September,3.21,0.97,4.53,3.38,4.98,4.92,1.55,3.71,1.11,1.50,3.60,
October,2.70,2.22,0.25,3.88,5.48,4.69,2.57,2.64,4.26,4.96,4.43,
November,1.08,2.22,1.56,2.75,1.73,2.17,5.56,3.03,5.16,6.48,3.93,
December,2.50,2.80,5.30,5.75,3.71,2.18,0.70,1.79,3.06,5.50,3.90,
Total,38.22,22.56,33.77,38.05,43.91,33.42,32.85,35.95,37.11,31.83,44.08,
Calc annual,38.22,22.56,33.77,38.05,43.91,33.42,32.85,35.95,37.11,31.83,44.08,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
