"HARROGATE THE STRAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1285,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.67,4.43,,,,,,,,,,
February,2.60,0.12,,,,,,,,,,
March,2.75,1.86,,,,,,,,,,
April,4.58,1.56,,,,,,,,,,
May,1.52,2.02,,,,,,,,,,
June,1.88,0.23,,,,,,,,,,
July,6.27,1.83,,,,,,,,,,
August,1.54,2.52,,,,,,,,,,
September,0.87,0.99,,,,,,,,,,
October,3.07,1.73,,,,,,,,,,
November,2.03,2.80,,,,,,,,,,
December,4.02,4.07,,,,,,,,,,
Total,34.80,24.16,,,,,,,,,,
Calc annual,34.80,24.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
