DARLINGTON PUBLIC PARK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3501,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.20,3.52,3.20,1.02,1.84,1.57,2.40,2.31,3.18,1.71,2.97,
February,0.68,0.14,2.40,3.87,0.63,2.92,2.39,0.93,1.69,0.91,1.27,
March,2.43,0.81,1.37,1.72,1.51,1.28,1.21,2.48,2.93,0.12,2.70,
April,2.88,0.95,2.41,1.83,1.73,2.53,1.35,1.98,1.22,1.31,2.61,
May,3.71,1.29,1.06,2.46,5.33,3.22,2.38,1.85,1.91,1.34,1.51,
June,0.52,0.70,1.78,0.82,2.54,0.14,4.08,2.78,5.50,2.06,1.44,
July,4.78,2.16,3.27,2.48,3.54,2.02,3.18,4.09,0.67,2.00,4.93,
August,1.52,4.01,1.97,3.42,2.48,3.97,1.89,5.26,3.97,2.27,4.73,
September,1.12,0.86,3.19,1.84,2.16,2.99,2.29,4.46,1.07,0.90,3.02,
October,1.60,1.24,1.80,2.40,3.33,2.80,2.68,1.88,2.66,2.38,1.59,
November,1.03,2.61,0.70,3.68,1.26,1.84,3.53,1.58,3.02,2.71,2.53,
December,2.75,1.84,3.71,2.64,2.96,2.30,1.01,2.16,1.42,4.09,2.03,
Total,26.22,20.13,26.86,28.18,29.31,27.58,28.39,31.76,29.24,21.80,31.33,
Calc annual,26.22,20.13,26.86,28.18,29.31,27.58,28.39,31.76,29.24,21.80,31.33,
Difference,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,
