LICHFIELD-HANCH-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK103137,Long,-1.8489456,Lat,52.720855,Elevation,259,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,1.62,2.86,2.7,2.02,2.93,1.48,2.3,1.88,2.45,2.48,4.43,1.32,4.5,1.42,1.85,1.64,2.22,1.03,3.14,3.63,3.19,5.5,3.27,3.78,3.01,4.5,2.76,1.66,2.19,2.2,4.84,1.26,0.76,2.19,2.66,0.79,1.11,2.38,3.71,1.15,1.93,3.28,5.94
February,,,,,,,,,0.92,3.02,1.66,0.2,2.11,4.19,0.54,2.78,2.24,1.94,2.39,0.44,0.56,2.34,0.17,3.44,0.18,2.32,2.04,3.89,0.66,1.12,2.6,2.32,1.17,1.04,1.68,2.3,3.54,1.86,1.28,0.66,4.6,2.36,0.57,1.34,2.45,2.11,0.74,2.05,4.51,0.26,1.98
March,,,,,,,,,1.11,5.2,1.83,1.21,1.86,1.42,0.92,0.94,0.83,2.01,1.71,0.13,2.77,0.06,1.69,2.69,2.14,0.59,1.6,2.25,0.44,1.21,1.81,2.47,1.95,1.16,0.23,0.82,0.75,5.16,1.09,1.58,0.96,4.31,2.08,1.13,2.26,3.01,1.14,2.23,1.68,1.77,1.72
April,,,,,,,,,1.45,1.48,4.27,1.26,2.19,2.42,2.26,1.71,1.96,1.66,1.37,0.67,2.1,3.16,2.81,0.88,1.8,3.01,2.1,2,0.16,1.85,2.76,1.32,1.12,0.92,2,1.69,1.31,2.02,2.4,2.81,2.1,1.8,2.36,2.66,0.35,1.22,1.32,0.27,0.5,2.88,0.88
May,,,,,,,,,2.22,1.11,2.02,1.18,1.06,2.01,3.81,3.52,3.01,1.42,0.22,1.73,2.17,3.66,6.1,1.43,0.91,0.76,0.55,2.59,1.41,1.28,1.65,2.36,3.61,3.34,0.69,3.72,2.78,2.68,1.79,2.08,1.24,3.75,2.71,2.61,2.2,4.47,0.59,0.84,1.57,0.91,1.4
June,,,,,,,,,0.74,1.18,3.08,0.43,0.58,0.51,2.25,0.06,1.29,3.97,2.07,1.46,1.71,3.97,0.87,2.64,0.94,3.93,5.03,0.46,2.11,1.02,0.78,1.22,0.28,1.99,2.16,2.91,2.81,1.72,3.56,0.23,0.86,1.7,2.39,2.29,2.61,2.97,2.26,1.3,4.04,1.06,3.24
July,,,,,,,,,3.12,2.59,3.34,0.33,4.27,6.47,2.46,2.62,2.92,3.36,0.91,1.69,5.82,2.86,2.74,2.2,1.16,0.45,6.39,2.5,3.19,4.13,2.88,5.66,1.59,1.06,2.48,1.67,1.69,5.23,2.16,2.35,2.22,0.68,1.13,2.29,3.2,0.6,3.36,3.29,5.46,1.54,3.42
August,,,,,,,,,1.42,2.82,0.88,3.71,4.4,1.85,2.51,3.94,1.73,3.9,3.29,2.7,2.31,5.53,2.66,0.86,2.14,1.36,0.59,0.62,2.42,2.7,0.29,3.65,2.98,2.49,1.92,2.21,5.69,0.72,5.24,1.39,2.62,5.6,2.3,2.7,4.13,0.67,4.01,4.94,2.84,1.82,4.54
September,,,,,,,,,6.15,1.77,1.85,1.16,2.45,2.42,2.52,3.67,0.82,3.38,0.6,0.7,3.61,2.3,2.27,0.86,1.62,3.22,2.31,2.52,3.18,0.81,0.72,0.4,1.31,2.15,2.85,1.39,4.05,1.75,2.35,1.14,3.16,1.89,1.24,2.05,1.84,2.12,2.51,6.17,2.66,0.12,5.3
October,,,,,,,,,1.09,3.29,2.02,2.25,0.3,3.12,3.45,3.43,2.54,2.19,4.21,3.15,2.29,0.81,4.23,4.48,1.83,2.8,1.73,1.94,2.42,3.39,3.19,2.52,2.19,1.82,3.1,4.23,0.9,0.59,2.34,4.66,0.88,0.82,3.19,1.72,3.48,1.57,1.83,1.52,2.83,2.54,5.46
November,,,,,,,,,1.49,1.88,0.91,1.44,0.71,1.76,1.78,1.84,4.37,3.33,3.47,5.53,2.92,3.01,1.83,1.08,1.82,4.74,2.84,1.58,2.88,4.34,6.77,2.88,1.32,1.73,3.87,0.39,5.59,2.36,1.38,2.78,3.19,5.48,1.56,1.45,4.83,2.53,0.89,1.92,1.67,3.63,3.52
December,,,,,,,,,3.12,3.87,2.62,1.76,3.58,3.14,2.12,2.12,0.45,2.22,1.72,4.52,2.63,0.78,0.8,0.34,4.33,3.5,1.83,2.77,3.17,1.58,1.66,1.37,2.72,0.98,1.61,2.04,2.43,2.19,3.79,2.04,1.68,2.1,3.13,1.19,2.91,1.91,3.21,1.44,3.26,3.77,3.36
Total,,,,,,,,,24.45,31.07,27.18,16.95,26.44,30.79,26.92,28.51,24.61,31.86,26.39,24.04,33.39,29.9,28.02,22.54,21.09,27.71,30.15,26.75,25.23,28.93,28.38,29.95,23.25,23.18,25.35,25.03,33.73,28.48,32.22,22.98,24.27,32.68,25.32,22.22,31.37,25.56,25.57,27.12,32.95,23.58,40.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record but is the crossed out NGR; there is a new NGR 100m N from 1958. There is a rain gauge shown on OS maps at the location used. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
