TORQUAY GREYS LODGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6405,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,3.39,1.10,1.07,,
February,,,,,,,,0.77,0.46,1.48,,
March,,,,,,,,1.67,5.05,3.94,,
April,,,,,,,,1.23,1.77,1.74,,
May,,,,,,,,1.94,2.66,1.97,,
June,,,,,,,,0.08,2.54,0.50,,
July,,,,,,,,1.36,5.46,3.11,,
August,,,,,,,,1.70,2.40,2.29,,
September,,,,,,,,2.58,0.71,1.28,,
October,,,,,,,,3.36,1.71,4.77,,
November,,,,,,,,4.49,8.73,1.73,,
December,,,,,,,,3.23,3.18,2.52,,
Total,,,,,,,,25.80,35.77,26.40,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.80,35.77,26.40,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
