MICHELDEVER STOKE CHARITY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8493,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.48,2.96,4.54,1.86,3.19,,,,,,,
February,0.79,0.25,2.99,5.74,0.36,,,,,,,
March,2.21,1.32,2.51,1.82,1.23,,,,,,,
April,3.70,0.87,3.75,2.61,3.59,,,,,,,
May,1.09,2.33,0.95,1.95,3.76,,,,,,,
June,1.89,0.04,1.30,0.36,1.82,,,,,,,
July,4.96,0.40,5.00,0.89,,,,,,,,
August,1.60,1.71,3.12,3.35,,,,,,,,
September,1.42,1.17,2.06,2.17,,,,,,,,
October,3.55,1.07,1.27,6.33,,,,,,,,
November,2.31,2.47,1.85,1.95,,,,,,,,
December,2.67,1.45,4.11,3.66,,,,,,,,
Total,29.67,16.04,33.45,32.69,,,,,,,,
Calc annual,29.67,16.04,33.45,32.69,13.95,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
