"SKYE (SCALPAY ISLAND)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5757,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,8.52,17.55,10.62,13.08,8.12,4.10,8.79,,,,,
February,10.91,0.75,7.37,3.09,10.60,2.46,,,,,,
March,1.51,3.12,5.44,4.82,4.66,3.31,,,,,,
April,3.48,5.13,5.92,5.35,2.88,2.26,,,,,,
May,5.02,2.82,1.17,4.79,1.32,2.40,,,,,,
June,5.22,2.16,4.45,3.19,3.62,1.90,,,,,,
July,7.75,5.95,3.55,6.38,2.04,5.32,,,,,,
August,1.68,3.27,8.83,6.56,5.87,6.83,,,,,,
September,1.49,8.78,1.75,11.42,11.10,3.84,,,,,,
October,11.20,9.75,6.60,12.28,14.47,11.24,,,,,,
November,10.74,10.91,3.98,5.14,7.41,5.73,,,,,,
December,11.74,12.21,4.60,9.57,5.29,16.11,,,,,,
Total,79.26,82.40,64.28,85.67,77.38,65.50,,,,,,
Calc annual,79.26,82.40,64.28,85.67,77.38,65.50,8.79,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,,
