"ASHBY-DE-LA-ZOUCH, GIRLS GRAMMAR SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2509/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,,,,,,6.16,
August,,,,,,,,,,,4.44,
September,,,,,,,,,,,4.65,
October,,,,,,,,,,,2.46,
November,,,,,,,,,,,3.42,
December,,,,,,,,,,,2.09,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
