CARSPHAIRN SHIEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX538900,Long,-4.297625,Lat,55.182606,Elevation,850,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,6.61,7.33,8.97,5.1,9.71,9.86,6.93,5.83,9.91,9.49,6.37,7.89,12.22,4.04,11.01,7.11,11.52,15.42,10.42,8.18,10.73,9.9,14.15,11.59,18.14,3.37,12.66,10.07,12.76,10.12,14.24,4.55,9.63,11.53,11.1,8.34,2.48,1.17,8.4,10.9,6.9,6.27,12,8,11.5,8.25,
February,,,,,5.73,7.36,5.77,5.47,8.22,5.91,10.03,10.83,6.52,6.19,9.57,13.3,8,1.76,11.39,1.08,7.84,1.72,7.97,9.11,2.63,10.83,8.23,4.84,6.99,3.57,0.57,7.61,0.17,7.72,1.15,11.57,4.03,6.59,5.36,8.83,2.51,3.05,3.34,9.65,3.25,10,6,1,7.8,8.19,
March,,,,,4.59,6.5,5.07,9.32,10.37,5.14,5.93,2,11.14,8.45,10.97,2.78,1.53,4.23,2.84,6.81,8.33,13.7,3.21,4.21,1.66,3.48,5.76,8,8.35,1.46,4.92,1.82,4.22,5.45,4.14,2.44,5.24,3.36,4.49,8.63,7.1,3.75,4.3,3.16,1.25,5.04,3.5,6,6.25,,
April,,,,,7.9,5.55,2.28,4.89,2.66,5.24,7.3,6.28,2.5,7.32,5.02,4.73,7.66,3.18,1.88,4.29,5,2.81,5.29,3.96,3.83,8.2,3.72,5.9,2.89,2.06,3.21,3.53,7.35,3.32,4.9,6.94,1.97,3.72,0.86,3.54,3.83,3.42,4.2,4.66,4.25,5.23,2.55,10,,,
May,,,,,3.3,1.79,7.82,7.57,3.79,2.4,4.44,4.73,2.18,4.89,5.03,1.55,4.67,5.45,2.54,1.44,9.14,4.06,3.98,4.78,4.99,8.73,4.52,4.28,1.61,6.38,3.13,5.33,3.55,3.69,6.23,1.38,2.34,3.48,5.63,0.96,1.6,,5.09,4.91,3.5,4.09,1.62,3.91,1.29,,
June,,,,,2.94,2.76,1.63,7.01,3.86,8.27,2.36,4.01,7.51,5.18,1.23,1.34,3.99,3.59,2.85,7.04,2.85,1.19,3.26,3.44,3.13,0.47,4.31,6.65,9.66,3.62,3.92,8.89,2.71,4.11,4.32,7.14,2.95,2.72,9.21,4.17,0.92,,1.73,4.8,3.5,4.88,3.89,4.65,,,
July,,,,,3.53,2.12,4.15,3.66,6.28,7.57,6.41,3.31,4.65,1.26,4.94,6.33,5.65,1.58,5.37,1.5,6.71,6.38,4.5,6.48,6.52,2.66,4.44,6.27,3.4,5.32,5.81,6.79,5.89,7.17,3.39,3.91,8.79,6.31,6.3,6.53,5.69,,5.32,2.06,2.7,4.56,5.59,4.19,4,,
August,,,,,8.61,5.59,6.73,8.43,6.18,3.21,12.7,4.54,6.45,2.39,6.1,3.5,4.16,7.65,6.88,5.2,5.31,9.77,5.8,12.63,6.66,4.7,5.25,7.72,9.13,8.27,10.86,2.81,2.51,3.98,7.34,2.07,3.86,3.39,2.92,1.88,2.39,,8.74,7.94,5.8,2.13,4.13,0.03,8.82,,
September,,,,,5.95,3.93,2,1.54,7.57,3.94,2.65,3.25,4.02,4.06,3.78,2.47,3.08,4.56,10.63,5.7,4.14,3.7,4.04,10.63,10.68,5.89,4.6,8.57,4.21,1.48,6.7,2.19,8.61,1.83,10.35,9.59,6.57,4.22,6.75,3.2,6.35,,8.83,3.88,4.54,8.02,13.06,7.57,8.16,,
October,,,,,4.51,7.31,11.98,11.19,2.6,14.54,4.58,8.45,6.62,5.5,2.71,6.01,12.25,15.78,11.66,1.47,5.27,5.8,4.03,11.63,4.55,9.78,8.51,9.26,13.29,10.26,14.15,5.51,11.04,5.91,12.81,14.42,9.47,5.11,13.97,4.9,6.52,,8.68,9.29,6.43,8.4,1.07,3.45,,,
November,,,,,8.82,9.02,6.4,6.3,7.58,3.96,6.65,10.4,7.01,12.69,9.53,4.93,7.95,11.94,9.37,6.33,6.31,5.94,6.15,10.12,4.73,2.47,8.89,7.8,13.71,14.68,10.17,17.44,7.94,3.53,2.02,9.59,6.64,1.14,13.24,14.76,11.07,,1.6,5.86,8.55,0.85,10.15,11.04,,,
December,,,,,7.51,6.93,9.57,8.46,8.28,8.98,10.28,14.96,15.27,8.63,11.27,10.45,7.86,4.71,9.57,15.76,7.83,13.96,8,10.66,12.54,8.48,4.84,2.14,8.41,19.34,8.43,8.12,16.83,2.29,15.27,6.26,9.78,5.21,6.69,4.3,11.65,,7.94,5.91,5.02,8.5,8.5,3.7,,,
Total,,,,,70,66.19,72.37,78.94,77.1,79.02,80.26,78.59,83.78,76.05,76.52,65.28,79.02,68.47,85.99,63.73,80.25,84.45,66.65,95.83,72.65,75.59,77.22,83.02,99.79,79.81,84.53,80.11,83.58,59.12,86.16,79.86,71.27,56.78,86.52,70.04,62.11,,68.17,73.02,55.69,67.97,72.06,63.54,,,
