"WORKSOP HODSOCK PRIORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.84,0.90,3.42,2.89,0.96,2.08,0.42,2.69,1.59,3.10,,
February,1.77,0.75,1.31,0.75,0.93,2.65,3.62,0.56,1.31,2.65,,
March,0.56,1.10,2.48,2.74,1.74,0.96,3.87,1.85,0.83,3.60,,
April,1.50,0.60,0.10,2.31,0.63,0.74,1.08,1.46,1.45,1.67,,
May,2.22,0.79,3.28,1.72,1.55,1.39,2.43,1.84,1.93,1.06,,
June,1.98,2.51,4.42,0.58,2.07,0.68,1.77,1.46,0.78,0.84,,
July,2.51,0.10,4.78,0.98,2.24,4.51,1.20,0.67,3.62,2.40,,
August,3.64,1.62,4.74,1.42,1.39,3.17,1.41,4.70,1.90,2.22,,
September,0.16,1.49,1.31,2.15,0.98,0.71,1.28,0.55,4.23,1.82,,
October,2.19,2.04,2.26,3.55,2.43,1.06,1.67,2.27,1.11,2.22,,
November,3.00,2.72,2.41,1.71,2.30,2.20,3.11,0.94,1.40,1.59,,
December,3.50,4.33,2.39,1.32,4.02,5.26,2.14,0.96,2.65,3.32,,
Total,24.87,18.95,32.90,22.12,21.24,25.41,24.00,19.95,22.80,26.49,,
Calc annual,24.87,18.95,32.90,22.12,21.24,25.41,24.00,19.95,22.80,26.49,,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
