"WORKSOP HODSOCK PRIORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2638,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.49,1.83,2.98,0.93,1.55,1.74,2.22,1.32,3.42,1.70,3.13,
February,2.12,0.20,2.68,4.10,1.25,2.21,1.47,1.61,2.11,0.51,0.71,
March,2.22,0.85,1.36,1.79,0.87,0.78,0.64,2.03,1.85,0.06,2.27,
April,3.74,1.05,2.87,1.72,1.42,1.84,1.87,1.76,0.79,0.88,2.78,
May,2.10,1.32,1.16,3.12,2.43,3.49,1.66,1.10,1.66,0.73,1.22,
June,1.99,0.44,0.86,0.87,0.99,0.11,2.50,2.90,2.15,0.82,2.48,
July,2.93,0.49,3.37,3.04,2.01,2.30,1.29,2.41,0.49,0.97,5.92,
August,0.65,3.93,6.50,2.29,3.17,1.76,3.14,3.77,2.05,1.94,2.91,
September,1.59,0.62,2.33,2.22,2.62,3.13,0.98,4.26,0.21,1.34,3.73,
October,1.88,2.37,0.76,1.46,4.04,2.51,1.74,1.71,4.79,3.07,1.82,
November,1.05,1.63,0.92,2.33,1.32,2.02,2.88,2.30,2.61,4.31,3.08,
December,2.35,1.80,3.06,2.59,2.25,1.96,0.85,2.34,2.26,4.33,1.83,
Total,25.11,16.53,28.85,26.46,23.92,23.85,21.24,27.51,24.39,20.66,31.88,
Calc annual,25.11,16.53,28.85,26.46,23.92,23.85,21.24,27.51,24.39,20.66,31.88,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
