"WATFORD (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,908,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.82,2.41,2.32,,3.42,1.26,3.23,
February,,,,,0.79,3.54,2.16,,1.60,0.52,0.26,
March,,,,,0.78,1.15,0.22,,1.71,0.18,1.06,
April,,,,,3.74,1.80,3.26,,1.17,1.16,1.93,
May,,,,,3.96,2.57,2.39,,1.99,1.98,2.34,
June,,,,,2.30,0.05,3.53,,2.91,1.53,0.95,
July,,,,,3.92,3.89,2.37,,1.66,2.44,1.96,
August,,,,,2.47,2.70,0.82,,2.72,0.47,3.56,
September,,,,,3.65,2.91,1.85,,1.39,0.66,3.44,
October,,,,,3.90,2.73,2.50,,3.80,3.50,1.15,
November,,,,,2.61,1.59,4.09,,2.70,6.95,3.85,
December,,,,,3.96,1.98,0.16,,2.67,5.10,2.62,
Total,,,,,34.90,27.32,25.67,,27.74,25.75,26.35,
Calc annual,0.00,0.00,0.00,0.00,34.90,27.32,25.67,0.00,27.74,25.75,26.35,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,NaN,-0.00,0.00,0.00,
