"GLASHAN POWER STATION",,,,,,,,,,,,
Grid ref,NR924908,Long,-5.336419,Lat,56.064857,,,,,,,
Station no,5423/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,-999.00,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,-999.00,,
May,,,,,,,,,,2.85,,
June,,,,,,,,,,3.00,,
July,,,,,,,,,,5.69,,
August,,,,,,,,,,4.71,,
September,,,,,,,,,,3.76,,
October,,,,,,,,,,2.94,,
November,,,,,,,,,,6.65,,
December,,,,,,,,,,8.93,,
Total,,,,,,,,,,-999.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.53,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1037.53,,
