"ARDEONAIG (TIGH-NAN-DILLIACHDAN)",,,,,,,,,,,,
Grid ref,NN670356,Long,-4.161863,Lat,56.493638,,,,,,,
Station no,5556/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,5.70,5.29,,,,,,,,7.40,,
February,5.59,1.11,,,,,,,,7.84,,
March,2.34,4.04,,,,,,,,3.25,,
April,5.17,3.01,,,,,,,,12.26,,
May,1.70,3.14,,,,,,,,5.49,,
June,2.18,3.18,,,,,,,,3.77,,
July,3.61,2.49,,,,,,,,6.35,,
August,5.64,4.24,,,,,,,,6.14,,
September,4.00,2.21,,,,,,,,5.50,,
October,2.00,7.61,,,,,,,,,,
November,11.46,2.65,,,,,,,,,,
December,8.77,5.42,,,,,,,,,,
Total,58.16,44.39,,,,,,,,,,
Calc annual,58.16,44.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
