"LITTLE STRETTON",,,,,,,,,,,,
Grid ref,SO438912,Long,-2.829604,Lat,52.515772,,,,,,,
Station no,2275/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,2.39,,
July,,,,,,,,,,3.97,,
August,,,,,,,,,,5.18,,
September,,,,,,,,,,4.40,,
October,,,,,,,,,,7.32,,
November,,,,,,,,,,6.10,,
December,,,,,,,,,,3.92,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.28,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
