"TEANASSIE",,,,,,,,,,,,
Grid ref,NH482444,Long,-4.532380,Lat,57.464398,,,,,,,
Station no,5714/07,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,3.20,,
February,,,,,,,,,,2.70,,
March,,,,,,,,,,0.64,,
April,,,,,,,,,,2.76,,
May,,,,,,,,,,0.76,,
June,,,,,,,,,1.68,2.45,,
July,,,,,,,,,3.10,3.11,,
August,,,,,,,,,1.97,6.62,,
September,,,,,,,,,0.75,2.57,,
October,,,,,,,,,4.15,2.10,,
November,,,,,,,,,4.00,2.22,,
December,,,,,,,,,3.03,3.92,,
Total,,,,,,,,,,33.05,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,33.05,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
