"RUTHIN (BRYNHYFRYD SCHOOL)",,,,,,,,,,,,
Grid ref,SJ133584,Long,-3.296813,Lat,53.115706,,,,,,,
Station no,4309/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,6.34,,
February,,,,,,,,,,2.67,,
March,,,,,,,,,0.97,1.59,,
April,,,,,,,,,4.91,1.67,,
May,,,,,,,,,1.65,1.90,,
June,,,,,,,,,2.87,1.21,,
July,,,,,,,,,2.53,2.33,,
August,,,,,,,,,1.25,3.04,,
September,,,,,,,,,0.21,5.72,,
October,,,,,,,,,3.25,3.97,,
November,,,,,,,,,4.35,6.12,,
December,,,,,,,,,6.16,3.15,,
Total,,,,,,,,,-999.00,39.71,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.15,39.71,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1027.15,0.00,,
