"UPPER MULLERDOCK",,,,,,,,,,,,
Grid ref,NH063286,Long,-5.217340,Lat,57.306748,,,,,,,
Station no,5767/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.13,2.17,,,,,,,,,,
February,1.64,1.64,,,,,,,,,,
March,2.05,2.03,,,,,,,,,,
April,4.30,0.63,,,,,,,,,,
May,1.08,1.28,,,,,,,,,,
June,1.32,,,,,,,,,,,
July,2.74,,,,,,,,,,,
August,4.57,,,,,,,,,,,
September,0.93,,,,,,,,,,,
October,1.13,,,,,,,,,,,
November,4.67,,,,,,,,,,,
December,3.52,,,,,,,,,,,
Total,31.08,,,,,,,,,,,
Calc annual,31.08,7.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
