"LOCHSTRATHY",,,,,,,,,,,,
Grid ref,NC795489,Long,-4.064173,Lat,58.411807,,,,,,,
Station no,5801/95,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.60,,
February,,,,,,,,,,7.35,,
March,,,,,,,,,,1.35,,
April,,,,,,,,,,2.75,,
May,,,,,,,,,,1.21,,
June,,,,,,,,,,3.25,,
July,,,,,,,,,,2.50,,
August,,,,,,,,,,5.70,,
September,,,,,,,,,,2.70,,
October,,,,,,,,,,4.05,,
November,,,,,,,,,,2.85,,
December,,,,,,,,,,3.75,,
Total,,,,,,,,,,42.06,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.06,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
