"ODIHAM (MILL HOUSE)",,,,,,,,,,,,
Grid ref,SU733523,Long,-0.950790,Lat,51.265153,,,,,,,
Station no,752,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.58,2.22,,,,,,,,,,
February,5.51,0.67,,,,,,,,,,
March,4.48,2.31,,,,,,,,,,
April,2.81,1.61,,,,,,,,,,
May,2.70,3.12,,,,,,,,,,
June,1.08,1.67,,,,,,,,,,
July,1.64,1.12,,,,,,,,,,
August,4.61,3.47,,,,,,,,,,
September,3.89,4.16,,,,,,,,,,
October,0.91,3.00,,,,,,,,,,
November,6.80,3.00,,,,,,,,,,
December,2.53,2.09,,,,,,,,,,
Total,40.54,28.44,,,,,,,,,,
Calc annual,40.54,28.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
