"WHITEFIELD PARK",,,,,,,,,,,,
Grid ref,SD807061,Long,-2.292772,Lat,53.551172,,,,,,,
Station no,2842/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,3.87,4.82,,
February,,,,,,,,,0.54,2.14,,
March,,,,,,,,,2.03,0.54,,
April,,,,,,,,,3.06,3.51,,
May,,,,,,,,,1.53,1.11,,
June,,,,,,,,,4.06,2.75,,
July,,,,,,,,,3.48,6.98,,
August,,,,,,,,,0.65,6.18,,
September,,,,,,,,,0.26,3.19,,
October,,,,,,,,,4.57,5.31,,
November,,,,,,,,,4.32,6.91,,
December,,,,,,,,,6.33,4.42,,
Total,,,,,,,,,34.70,47.86,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.70,47.86,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
