"BUXTON (DUDWICK)",,,,,,,,,,,,
Grid ref,TG224222,Long,1.294013,Lat,52.751620,,,,,,,
Station no,1431/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,2.91,,,,,,,,,,,
February,2.89,,,,,,,,,,,
March,3.09,,,,,,,,,,,
April,3.27,,,,,,,,,,,
May,2.03,,,,,,,,,,,
June,1.34,,,,,,,,,,,
July,1.89,,,,,,,,,,,
August,3.14,,,,,,,,,,,
September,2.47,,,,,,,,,,,
October,0.97,,,,,,,,,,,
November,3.72,,,,,,,,,,,
December,1.72,,,,,,,,,,,
Total,29.44,,,,,,,,,,,
Calc annual,29.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
