"DUBH UISGE",,,,,,,,,,,,
Grid ref,NN285152,Long,-4.773113,Lat,56.298127,,,,,,,
Station no,5333/8/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,8.19,,
February,,,,,,,,,,11.70,,
March,,,,,,,,,,4.48,,
April,,,,,,,,,,13.28,,
May,,,,,,,,,,7.11,,
June,,,,,,,,,,6.53,,
July,,,,,,,,,,10.94,,
August,,,,,,,,,,5.50,,
September,,,,,,,,,,5.12,,
October,,,,,,,,,,7.13,,
November,,,,,,,,,,14.79,,
December,,,,,,,,,,14.67,,
Total,,,,,,,,,,109.44,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.44,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
