"WOKINGHAM (SINDELSHAM HO)",,,,,,,,,,,,
Grid ref,SU772697,Long,-0.891136,Lat,51.421065,,,,,,,
Station no,778,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,2.79,1.83,0.91,1.29,2.75,,,,,,,
February,5.38,0.71,1.53,2.28,1.32,,,,,,,
March,4.03,2.32,0.32,2.47,0.86,,,,,,,
April,2.75,1.65,2.81,0.25,0.30,,,,,,,
May,2.38,4.81,1.74,2.57,4.34,,,,,,,
June,1.04,1.41,1.47,4.63,2.14,,,,,,,
July,1.18,0.38,3.63,2.83,0.21,,,,,,,
August,4.24,2.11,1.69,2.92,0.47,,,,,,,
September,3.05,2.46,2.29,2.00,1.88,,,,,,,
October,0.67,3.41,2.76,2.04,3.24,,,,,,,
November,6.04,3.06,1.13,4.53,1.61,,,,,,,
December,1.96,2.44,0.63,2.45,2.24,,,,,,,
Total,35.51,26.59,20.96,30.26,21.36,,,,,,,
Calc annual,35.51,26.59,20.91,30.26,21.36,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.05,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
