"HORNCASTLE (EDLINGTON HALL)",,,,,,,,,,,,
Grid ref,TF233714,Long,-0.154520,Lat,53.225344,,,,,,,
Station no,2555/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,1.50,5.20,1.56,2.41,2.75,,,
February,,,,,3.00,1.32,2.05,3.42,0.22,,,
March,,,,,2.20,1.04,1.40,1.99,2.38,,,
April,,,,,1.09,1.10,0.20,0.87,1.56,,,
May,,,,,3.40,0.59,1.58,2.79,0.31,,,
June,,,,,3.23,2.70,1.89,4.27,0.78,,,
July,,,,,0.97,3.16,2.88,4.99,2.44,,,
August,,,,,0.57,4.27,3.07,2.04,1.41,,,
September,,,,,1.35,1.53,3.97,2.22,0.18,,,
October,,,,,1.61,1.13,1.65,1.97,,,,
November,,,,,1.30,1.01,2.04,0.97,,,,
December,,,,,1.82,1.35,2.13,2.69,,,,
Total,,,,,22.04,24.40,24.42,30.63,,,,
Calc annual,0.00,0.00,0.00,0.00,22.04,24.40,24.42,30.63,12.03,0.00,,
Difference,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,NaN,NaN,,
