"LOCH GRUNAVAT WEIR",,,,,,,,,,,,
Grid ref,NB102262,Long,-6.924784,Lat,58.129425,,,,,,,
Station no,5792/9,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,100.00,,
February,,,,,,,,,,3.00,,
March,,,,,,,,,,2.30,,
April,,,,,,,,,,7.00,,
May,,,,,,,,,,2.00,,
June,,,,,,,,,,5.20,,
July,,,,,,,,,,4.62,,
August,,,,,,,,,,5.22,,
September,,,,,,,,,,5.98,,
October,,,,,,,,,,2.27,,
November,,,,,,,,,,8.25,,
December,,,,,,,,,,10.40,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
