"BUILTH (PENCERRIG)",,,,,,,,,,,,
Grid ref,SO041538,Long,-3.403787,Lat,52.174095,,,,,,,
Station no,4221/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,4.54,,,,,,,,,,,
February,3.73,,,,,,,,,,,
March,4.57,,,,,,,,,,,
April,3.37,,,,,,,,,,,
May,2.07,,,,,,,,,,,
June,0.63,,,,,,,,,,,
July,1.23,,,,,,,,,,,
August,4.98,,,,,,,,,,,
September,3.09,,,,,,,,,,,
October,0.96,,,,,,,,,,,
November,8.41,,,,,,,,,,,
December,4.84,,,,,,,,,,,
Total,42.42,,,,,,,,,,,
Calc annual,42.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
