"KINLOCHBERVIE",,,,,,,,,,,,
Grid ref,NC221565,Long,-5.051183,Lat,58.460392,,,,,,,
Station no,5805/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,10.16,3.89,,
February,,,,,,,,,1.16,2.78,,
March,,,,,,,,,2.44,1.19,,
April,,,,,,,,,2.93,3.19,,
May,,,,,,,,,2.48,1.69,,
June,,,,,,,,,3.98,2.23,,
July,,,,,,,,,6.47,2.79,,
August,,,,,,,,,4.21,4.58,,
September,,,,,,,,,2.22,2.07,,
October,,,,,,,,,6.62,2.28,,
November,,,,,,,,,5.95,2.82,,
December,,,,,,,,,4.92,7.04,,
Total,,,,,,,,,53.54,36.55,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.54,36.55,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
