"HENLEY-ON-THAMES (CHILTERNS END)",,,,,,,,,,,,
Grid ref,SU751818,Long,-0.918763,Lat,51.530125,,,,,,,
Station no,1077/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,2.78,,,,,,,,,,,
February,4.91,,,,,,,,,,,
March,3.85,,,,,,,,,,,
April,2.89,,,,,,,,,,,
May,2.36,,,,,,,,,,,
June,0.91,,,,,,,,,,,
July,1.04,,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,18.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
