"STRONE BRIDGE (NEW SITE)",,,,,,,,,,,,
Grid ref,NN454106,Long,-4.497616,Lat,56.262650,,,,,,,
Station no,5519/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.93,,
February,,,,,,,,,,7.75,,
March,,,,,,,,,,2.99,,
April,,,,,,,,,,8.84,,
May,,,,,,,,,2.00,3.95,,
June,,,,,,,,,3.50,2.84,,
July,,,,,,,,,6.85,5.74,,
August,,,,,,,,,3.00,4.63,,
September,,,,,,,,,1.75,3.71,,
October,,,,,,,,,8.79,5.75,,
November,,,,,,,,,17.75,10.15,,
December,,,,,,,,,13.08,9.11,,
Total,,,,,,,,,,70.39,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.72,70.39,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
